Date,USA IMI/INDUSTRIALS
10/30/2006,855.1579249
10/31/2006,851.538736
11/1/2006,845.3576825
11/2/2006,842.521664
11/3/2006,841.5332166
11/6/2006,851.7455715
11/7/2006,858.9219504
11/8/2006,861.9291218
11/9/2006,855.182298
11/10/2006,858.9287201
11/13/2006,863.81362
11/14/2006,868.902523
11/15/2006,876.3431311
11/16/2006,881.020198
11/17/2006,881.1225041
11/20/2006,878.4566724
11/21/2006,882.3165346
11/22/2006,883.9604486
11/23/2006,883.9604486
11/24/2006,880.9654962
11/27/2006,867.8070011
11/28/2006,865.8320128
11/29/2006,873.2608388
11/30/2006,873.8939669
12/1/2006,869.9382275
12/4/2006,879.2746707
12/5/2006,881.9309079
12/6/2006,880.3576045
12/7/2006,878.6722712
12/8/2006,878.2387767
12/11/2006,876.0693983
12/12/2006,874.1736107
12/13/2006,871.3989859
12/14/2006,879.8039144
12/15/2006,883.8612074
12/18/2006,884.7368236
12/19/2006,886.7175413
12/20/2006,888.7266011
12/21/2006,885.8331365
12/22/2006,880.2069935
12/25/2006,880.2069935
12/26/2006,884.8985129
12/27/2006,891.5347845
12/28/2006,887.9826948
12/29/2006,882.6256829
1/1/2007,882.6256829
1/2/2007,882.6256829
1/3/2007,887.1701535
1/4/2007,885.4755999
1/5/2007,878.5639165
1/8/2007,882.2907993
1/9/2007,883.1591867
1/10/2007,885.1156054
1/11/2007,893.7970443
1/12/2007,897.0973105
1/15/2007,897.0973105
1/16/2007,901.407529
1/17/2007,901.133561
1/18/2007,898.3889261
1/19/2007,895.7529512
1/22/2007,886.7769043
1/23/2007,896.5422229
1/24/2007,898.4187231
1/25/2007,888.9146427
1/26/2007,886.1243359
1/29/2007,888.8248717
1/30/2007,891.4762296
1/31/2007,901.8343061
2/1/2007,913.0579093
2/2/2007,915.3813007
2/5/2007,914.5435284
2/6/2007,915.6625768
2/7/2007,915.5022331
2/8/2007,910.5451052
2/9/2007,904.5133668
2/12/2007,905.0403965
2/13/2007,912.0185229
2/14/2007,925.2609672
2/15/2007,926.6792356
2/16/2007,924.5243442
2/19/2007,924.5243442
2/20/2007,929.7920637
2/21/2007,930.503711
2/22/2007,927.1321173
2/23/2007,925.4100488
2/26/2007,921.2375495
2/27/2007,893.1742704
2/28/2007,895.0325848
3/1/2007,894.0684755
3/2/2007,882.5579824
3/5/2007,875.3183154
3/6/2007,885.2967568
3/7/2007,885.448463
3/8/2007,892.0207818
3/9/2007,893.2714442
3/12/2007,898.1905268
3/13/2007,880.9262983
3/14/2007,886.58307
3/15/2007,890.546268
3/16/2007,889.4376434
3/19/2007,898.7118884
3/20/2007,902.0408205
3/21/2007,915.0767794
3/22/2007,915.6928659
3/23/2007,920.5132176
3/26/2007,917.2587149
3/27/2007,909.8904056
3/28/2007,901.8468156
3/29/2007,903.8670268
3/30/2007,903.6729946
4/2/2007,903.6922356
4/3/2007,911.2253763
4/4/2007,909.2406409
4/5/2007,909.3735851
4/6/2007,909.3735851
4/9/2007,910.7792195
4/10/2007,912.1135021
4/11/2007,906.9550913
4/12/2007,916.0892703
4/13/2007,917.9151457
4/16/2007,925.3469955
4/17/2007,925.3455579
4/18/2007,927.8190116
4/19/2007,927.8088053
4/20/2007,936.5098211
4/23/2007,937.0523843
4/24/2007,935.9162605
4/25/2007,944.2198599
4/26/2007,945.6763385
4/27/2007,955.6458472
4/30/2007,946.3426713
5/1/2007,949.8801049
5/2/2007,959.6274491
5/3/2007,964.4310953
5/4/2007,965.5970231
5/7/2007,967.8308031
5/8/2007,967.5526759
5/9/2007,975.1077481
5/10/2007,962.4420451
5/11/2007,971.3238008
5/14/2007,967.2542774
5/15/2007,967.7071476
5/16/2007,973.9856668
5/17/2007,972.7085749
5/18/2007,976.623421
5/21/2007,980.4337445
5/22/2007,981.0931896
5/23/2007,982.1519439
5/24/2007,974.7428876
5/25/2007,982.021932
5/28/2007,982.021932
5/29/2007,985.2338157
5/30/2007,994.8580913
5/31/2007,1000
6/1/2007,1003.184389
6/4/2007,1005.681122
6/5/2007,1000.312686
6/6/2007,990.7087551
6/7/2007,973.0748798
6/8/2007,987.4206204
6/11/2007,988.4541306
6/12/2007,977.9197366
6/13/2007,996.5520856
6/14/2007,1003.873882
6/15/2007,1010.483085
6/18/2007,1007.574208
6/19/2007,1015.650552
6/20/2007,1006.911492
6/21/2007,1011.668737
6/22/2007,1002.073994
6/25/2007,998.2748324
6/26/2007,993.0323877
6/27/2007,999.2403649
6/28/2007,1000.549804
6/29/2007,1000.844963
7/2/2007,1013.137026
7/3/2007,1016.836357
7/4/2007,1016.836357
7/5/2007,1017.012844
7/6/2007,1021.11569
7/9/2007,1028.033848
7/10/2007,1012.185045
7/11/2007,1020.893076
7/12/2007,1039.663969
7/13/2007,1046.777032
7/16/2007,1051.441813
7/17/2007,1057.76452
7/18/2007,1055.565432
7/19/2007,1062.972721
7/20/2007,1047.834898
7/23/2007,1053.826705
7/24/2007,1035.618898
7/25/2007,1034.639105
7/26/2007,1011.734235
7/27/2007,998.2719537
7/30/2007,1013.348896
7/31/2007,1001.680247
8/1/2007,1007.371499
8/2/2007,1016.026035
8/3/2007,990.1151663
8/6/2007,1005.389046
8/7/2007,1007.972094
8/8/2007,1016.399992
8/9/2007,986.1756405
8/10/2007,986.9981966
8/13/2007,992.7830218
8/14/2007,972.0675111
8/15/2007,950.2393884
8/16/2007,945.428708
8/17/2007,969.1550089
8/20/2007,977.8735622
8/21/2007,976.2727137
8/22/2007,995.897958
8/23/2007,987.8563379
8/24/2007,1001.846886
8/27/2007,996.6058452
8/28/2007,969.3289988
8/29/2007,991.1304511
8/30/2007,987.199001
8/31/2007,1001.593553
9/3/2007,1001.593553
9/4/2007,1007.436429
9/5/2007,996.1307716
9/6/2007,1004.30667
9/7/2007,983.4823849
9/10/2007,982.2751815
9/11/2007,993.473527
9/12/2007,994.5077212
9/13/2007,1002.424511
9/14/2007,1004.073766
9/17/2007,997.6308755
9/18/2007,1032.034791
9/19/2007,1038.206614
9/20/2007,1031.437461
9/21/2007,1036.70441
9/24/2007,1029.044533
9/25/2007,1034.048911
9/26/2007,1040.146684
9/27/2007,1045.993636
9/28/2007,1044.891029
10/1/2007,1062.195651
10/2/2007,1060.196266
10/3/2007,1049.718874
10/4/2007,1054.088922
10/5/2007,1067.682648
10/8/2007,1064.973899
10/9/2007,1074.359708
10/10/2007,1067.379269
10/11/2007,1058.864978
10/12/2007,1061.402992
10/15/2007,1053.268278
10/16/2007,1047.687929
10/17/2007,1049.204577
10/18/2007,1052.550466
10/19/2007,1020.39029
10/22/2007,1026.386414
10/23/2007,1038.037416
10/24/2007,1039.141531
10/25/2007,1034.067205
10/26/2007,1038.222355
10/29/2007,1043.56365
10/30/2007,1037.10793
10/31/2007,1052.664009
11/1/2007,1028.803186
11/2/2007,1035.040311
11/5/2007,1032.494311
11/6/2007,1045.744393
11/7/2007,1018.870877
11/8/2007,1023.757258
11/9/2007,1003.230913
11/12/2007,989.1717763
11/13/2007,1012.319688
11/14/2007,1008.292826
11/15/2007,994.9089993
11/16/2007,994.0484458
11/19/2007,977.3491633
11/20/2007,978.183517
11/21/2007,963.3564278
11/22/2007,963.3564278
11/23/2007,978.7547761
11/26/2007,963.5673071
11/27/2007,978.8571941
11/28/2007,1009.030925
11/29/2007,1004.902797
11/30/2007,1010.458705
12/3/2007,1000.068341
12/4/2007,994.0030129
12/5/2007,1009.450928
12/6/2007,1027.49619
12/7/2007,1031.141958
12/10/2007,1037.971093
12/11/2007,1008.926963
12/12/2007,1014.762885
12/13/2007,1021.673434
12/14/2007,1007.28474
12/17/2007,987.905494
12/18/2007,994.7926524
12/19/2007,990.8709521
12/20/2007,999.413563
12/21/2007,1018.177753
12/24/2007,1028.801577
12/25/2007,1028.801577
12/26/2007,1029.352218
12/27/2007,1014.400367
12/28/2007,1015.778993
12/31/2007,1008.028981
1/1/2008,1008.028981
1/2/2008,990.861192
1/3/2008,994.7037008
1/4/2008,966.8493978
1/7/2008,959.3960312
1/8/2008,935.5763296
1/9/2008,941.2462312
1/10/2008,951.4009251
1/11/2008,932.5079789
1/14/2008,944.4239833
1/15/2008,921.298443
1/16/2008,916.4400012
1/17/2008,882.4584045
1/18/2008,888.7619626
1/21/2008,888.7619626
1/22/2008,887.6626199
1/23/2008,909.8475252
1/24/2008,917.3174676
1/25/2008,914.3049909
1/28/2008,928.9272295
1/29/2008,936.4345919
1/30/2008,937.651462
1/31/2008,953.6174902
2/1/2008,971.0187668
2/4/2008,961.7228609
2/5/2008,932.0164647
2/6/2008,927.7689912
2/7/2008,930.5590858
2/8/2008,926.5145119
2/11/2008,935.2669695
2/12/2008,941.2464018
2/13/2008,961.7254407
2/14/2008,947.6671405
2/15/2008,943.044828
2/18/2008,943.044828
2/19/2008,944.4612484
2/20/2008,951.1200165
2/21/2008,940.528097
2/22/2008,944.9134309
2/25/2008,961.7727051
2/26/2008,965.2279014
2/27/2008,962.7474564
2/28/2008,956.9666996
2/29/2008,933.6475112
3/3/2008,939.483501
3/4/2008,934.9893139
3/5/2008,944.0566078
3/6/2008,925.8612442
3/7/2008,911.0717815
3/10/2008,890.8819606
3/11/2008,925.296771
3/12/2008,926.6251048
3/13/2008,934.1440747
3/14/2008,918.9411533
3/17/2008,915.0117797
3/18/2008,953.2681775
3/19/2008,928.6034998
3/20/2008,944.794215
3/21/2008,944.794215
3/24/2008,962.4571718
3/25/2008,970.1040138
3/26/2008,964.0009613
3/27/2008,953.313449
3/28/2008,950.3710261
3/31/2008,956.5834941
4/1/2008,988.004298
4/2/2008,986.7003307
4/3/2008,986.6350644
4/4/2008,990.872645
4/7/2008,987.746302
4/8/2008,984.4769926
4/9/2008,972.6323789
4/10/2008,979.5576217
4/11/2008,937.9806027
4/14/2008,937.0471606
4/15/2008,942.1810273
4/16/2008,968.0666205
4/17/2008,959.3188974
4/18/2008,985.1169456
4/21/2008,981.8335703
4/22/2008,970.5495869
4/23/2008,971.0764443
4/24/2008,979.4384335
4/25/2008,989.2978346
4/28/2008,990.5364736
4/29/2008,984.5855566
4/30/2008,981.7341038
5/1/2008,996.3328411
5/2/2008,999.5035884
5/5/2008,995.702075
5/6/2008,1002.11958
5/7/2008,985.243669
5/8/2008,992.7480333
5/9/2008,986.2511091
5/12/2008,999.9128397
5/13/2008,1008.567343
5/14/2008,1010.374871
5/15/2008,1016.644209
5/16/2008,1015.600876
5/19/2008,1018.071231
5/20/2008,1008.199731
5/21/2008,990.7062536
5/22/2008,989.3096604
5/23/2008,977.0976247
5/26/2008,977.0976247
5/27/2008,984.8375289
5/28/2008,994.5154607
5/29/2008,998.9729113
5/30/2008,1007.216547
6/2/2008,996.4933
6/3/2008,990.1046443
6/4/2008,989.3790633
6/5/2008,1004.372072
6/6/2008,969.16129
6/9/2008,971.8390148
6/10/2008,969.0075135
6/11/2008,947.6870528
6/12/2008,949.3653315
6/13/2008,963.2665394
6/16/2008,963.0216705
6/17/2008,955.2172183
6/18/2008,946.1563024
6/19/2008,957.1158099
6/20/2008,941.0110329
6/23/2008,941.8713654
6/24/2008,929.1946494
6/25/2008,926.9550125
6/26/2008,891.6773587
6/27/2008,888.1221099
6/30/2008,893.6965344
7/1/2008,893.7913854
7/2/2008,862.7347992
7/3/2008,867.486045
7/4/2008,867.486045
7/7/2008,867.269896
7/8/2008,886.6939365
7/9/2008,868.0160295
7/10/2008,879.1659034
7/11/2008,872.3260822
7/14/2008,869.5140209
7/15/2008,855.3666228
7/16/2008,882.4975428
7/17/2008,895.6323027
7/18/2008,894.2921834
7/21/2008,897.0116074
7/22/2008,914.9276188
7/23/2008,921.7483118
7/24/2008,896.3337861
7/25/2008,904.2787669
7/28/2008,887.0205826
7/29/2008,911.0316347
7/30/2008,926.6226856
7/31/2008,907.7690908
8/1/2008,901.6359829
8/4/2008,890.9117406
8/5/2008,915.1190991
8/6/2008,918.5089492
8/7/2008,906.0977911
8/8/2008,933.1175644
8/11/2008,937.5116108
8/12/2008,927.4507699
8/13/2008,924.6853577
8/14/2008,930.3417063
8/15/2008,935.0935354
8/18/2008,923.8159023
8/19/2008,908.4575994
8/20/2008,909.55307
8/21/2008,910.7758795
8/22/2008,923.7123567
8/25/2008,904.5332747
8/26/2008,905.9295878
8/27/2008,913.7570533
8/28/2008,934.4253186
8/29/2008,921.7121455
9/1/2008,921.7121455
9/2/2008,918.351522
9/3/2008,910.6353158
9/4/2008,877.9576669
9/5/2008,878.8689375
9/8/2008,895.2389179
9/9/2008,861.6433064
9/10/2008,870.0270042
9/11/2008,884.4095807
9/12/2008,882.8845721
9/15/2008,844.292524
9/16/2008,856.3069303
9/17/2008,816.3753398
9/18/2008,848.9056495
9/19/2008,879.0603267
9/22/2008,850.9741358
9/23/2008,828.7090632
9/24/2008,817.410682
9/25/2008,827.5661941
9/26/2008,823.0339487
9/29/2008,767.5568234
9/30/2008,800.8510739
10/1/2008,781.0777479
10/2/2008,726.4538959
10/3/2008,716.2394091
10/6/2008,696.9636545
10/7/2008,663.1473349
10/8/2008,660.0035803
10/9/2008,617.3999678
10/10/2008,629.7738749
10/13/2008,680.4662459
10/14/2008,668.1322852
10/15/2008,606.0543205
10/16/2008,634.0253254
10/17/2008,623.3839135
10/20/2008,647.0100018
10/21/2008,631.1068791
10/22/2008,594.8119233
10/23/2008,592.8528882
10/24/2008,567.883658
10/27/2008,551.574361
10/28/2008,603.0821252
10/29/2008,607.0644453
10/30/2008,627.9236989
10/31/2008,642.52259
11/3/2008,641.429459
11/4/2008,673.751699
11/5/2008,638.1916105
11/6/2008,597.3587028
11/7/2008,612.0924248
11/10/2008,608.6860131
11/11/2008,591.8253743
11/12/2008,558.7226322
11/13/2008,594.0366687
11/14/2008,564.2075746
11/17/2008,554.5061775
11/18/2008,556.0677034
11/19/2008,515.9284279
11/20/2008,484.3245331
11/21/2008,517.0103676
11/24/2008,546.3221865
11/25/2008,555.0970268
11/26/2008,576.2389731
11/27/2008,576.2389731
11/28/2008,591.102377
12/1/2008,537.014324
12/2/2008,564.9544079
12/3/2008,578.4756849
12/4/2008,561.3309339
12/5/2008,576.4736681
12/8/2008,603.9026157
12/9/2008,584.7860723
12/10/2008,593.7630367
12/11/2008,567.6142675
12/12/2008,572.2704988
12/15/2008,565.8733849
12/16/2008,598.0858083
12/17/2008,600.3661198
12/18/2008,582.3504769
12/19/2008,587.9316269
12/22/2008,577.2768853
12/23/2008,573.0518113
12/24/2008,576.3678912
12/25/2008,576.3678912
12/26/2008,580.5865784
12/29/2008,573.1467626
12/30/2008,590.7996915
12/31/2008,604.7490444
1/1/2009,604.7490444
1/2/2009,629.3332039
1/5/2009,628.2334735
1/6/2009,638.8158767
1/7/2009,613.602535
1/8/2009,617.8736606
1/9/2009,606.1464792
1/12/2009,589.2830496
1/13/2009,578.6083002
1/14/2009,556.2298383
1/15/2009,560.8490061
1/16/2009,566.724708
1/19/2009,566.724708
1/20/2009,536.6196178
1/21/2009,552.6401072
1/22/2009,547.7097148
1/23/2009,533.6689303
1/26/2009,538.9288213
1/27/2009,550.0445812
1/28/2009,567.2206757
1/29/2009,544.8196082
1/30/2009,531.5259006
2/2/2009,521.0272551
2/3/2009,530.58634
2/4/2009,529.623811
2/5/2009,535.3466841
2/6/2009,549.2452892
2/9/2009,560.2953909
2/10/2009,530.9597043
2/11/2009,533.9691565
2/12/2009,528.8115194
2/13/2009,527.8435897
2/16/2009,527.8435897
2/17/2009,502.10655
2/18/2009,500.0961622
2/19/2009,491.4127155
2/20/2009,481.2462046
2/23/2009,458.2964571
2/24/2009,474.4423073
2/25/2009,460.081577
2/26/2009,453.2446237
2/27/2009,442.6285183
3/2/2009,412.7807418
3/3/2009,407.7530209
3/4/2009,419.6456353
3/5/2009,399.0751883
3/6/2009,398.6609261
3/9/2009,396.1252374
3/10/2009,429.1605382
3/11/2009,431.0457689
3/12/2009,450.5539226
3/13/2009,449.2330745
3/16/2009,452.851702
3/17/2009,464.7384253
3/18/2009,473.4842922
3/19/2009,471.2700015
3/20/2009,455.1726887
3/23/2009,490.5484298
3/24/2009,484.874332
3/25/2009,487.6572496
3/26/2009,513.5215715
3/27/2009,501.3649644
3/30/2009,476.8707681
3/31/2009,482.0884364
4/1/2009,488.8485968
4/2/2009,516.6372155
4/3/2009,521.3829783
4/6/2009,522.2913428
4/7/2009,504.8090831
4/8/2009,509.1929298
4/9/2009,537.3358568
4/10/2009,537.3358568
4/13/2009,537.8042986
4/14/2009,527.9366479
4/15/2009,536.2743341
4/16/2009,552.7229428
4/17/2009,555.4482563
4/20/2009,526.0349139
4/21/2009,540.6782744
4/22/2009,548.2655255
4/23/2009,553.7343435
4/24/2009,565.8470157
4/27/2009,557.0202268
4/28/2009,551.3090397
4/29/2009,568.8726839
4/30/2009,573.0855283
5/1/2009,578.8056939
5/4/2009,598.8546437
5/5/2009,598.8213036
5/6/2009,608.0944715
5/7/2009,597.1542829
5/8/2009,617.5286039
5/11/2009,600.7272797
5/12/2009,592.9995915
5/13/2009,567.9123785
5/14/2009,573.8230585
5/15/2009,571.0328096
5/18/2009,590.8470939
5/19/2009,592.1832008
5/20/2009,591.7693753
5/21/2009,572.828111
5/22/2009,570.9184543
5/25/2009,570.9184543
5/26/2009,589.7857125
5/27/2009,577.1764097
5/28/2009,581.3744654
5/29/2009,592.0360058
6/1/2009,619.6830736
6/2/2009,622.260942
6/3/2009,610.5480034
6/4/2009,622.6351892
6/5/2009,627.2635405
6/8/2009,624.6972994
6/9/2009,625.6629274
6/10/2009,622.5868909
6/11/2009,622.6425221
6/12/2009,622.8251838
6/15/2009,602.8378622
6/16/2009,592.9097359
6/17/2009,589.0886528
6/18/2009,589.0764106
6/19/2009,589.6713973
6/22/2009,567.0316799
6/23/2009,565.787042
6/24/2009,569.1811322
6/25/2009,585.4050499
6/26/2009,584.8619664
6/29/2009,588.5110476
6/30/2009,581.925813
7/1/2009,586.4893373
7/2/2009,566.7399325
7/3/2009,566.7399325
7/6/2009,564.7259814
7/7/2009,547.1323625
7/8/2009,545.0279244
7/9/2009,547.5214353
7/10/2009,549.1631277
7/13/2009,563.4795726
7/14/2009,569.7771482
7/15/2009,589.4519599
7/16/2009,599.8309239
7/17/2009,592.7107544
7/20/2009,605.0705894
7/21/2009,604.163732
7/22/2009,605.680974
7/23/2009,621.3778438
7/24/2009,622.8737043
7/27/2009,626.44523
7/28/2009,624.5223676
7/29/2009,619.4835319
7/30/2009,633.124351
7/31/2009,635.192317
8/3/2009,648.4581949
8/4/2009,652.2104407
8/5/2009,647.4700271
8/6/2009,648.5851908
8/7/2009,665.7861328
8/10/2009,659.5132876
8/11/2009,650.568008
8/12/2009,662.0699126
8/13/2009,664.2584437
8/14/2009,653.3254317
8/17/2009,633.7424182
8/18/2009,643.5642259
8/19/2009,644.7045922
8/20/2009,653.0677268
8/21/2009,669.0855054
8/24/2009,669.4815082
8/25/2009,673.2849054
8/26/2009,667.6618585
8/27/2009,672.4445145
8/28/2009,669.5481693
8/31/2009,660.8644924
9/1/2009,647.9766489
9/2/2009,644.5794042
9/3/2009,654.5194143
9/4/2009,667.0000982
9/7/2009,667.0000982
9/8/2009,675.9490498
9/9/2009,686.3517531
9/10/2009,693.9579093
9/11/2009,696.475979
9/14/2009,704.1196493
9/15/2009,712.1992666
9/16/2009,723.8357603
9/17/2009,723.5451951
9/18/2009,723.7774724
9/21/2009,718.9145648
9/22/2009,725.2146967
9/23/2009,718.1312395
9/24/2009,706.6005904
9/25/2009,699.3551235
9/28/2009,711.2119598
9/29/2009,710.9617674
9/30/2009,704.9007439
10/1/2009,685.2639777
10/2/2009,675.5184766
10/5/2009,688.1577833
10/6/2009,697.0497815
10/7/2009,695.8957745
10/8/2009,705.1176611
10/9/2009,709.8279878
10/12/2009,709.6801182
10/13/2009,708.2793003
10/14/2009,726.3474255
10/15/2009,728.1829418
10/16/2009,721.1728119
10/19/2009,728.7039851
10/20/2009,723.6892762
10/21/2009,717.032242
10/22/2009,723.8359817
10/23/2009,711.2937693
10/26/2009,703.3056574
10/27/2009,695.7457006
10/28/2009,678.0535689
10/29/2009,692.1119951
10/30/2009,671.602479
11/2/2009,676.8644844
11/3/2009,688.7495408
11/4/2009,687.0660875
11/5/2009,705.610368
11/6/2009,711.7370346
11/9/2009,729.2029961
11/10/2009,726.3631351
11/11/2009,730.2745109
11/12/2009,721.8751006
11/13/2009,727.7967351
11/16/2009,743.3388959
11/17/2009,742.4050427
11/18/2009,739.6212878
11/19/2009,727.1908035
11/20/2009,724.6727112
11/23/2009,735.0682631
11/24/2009,732.4332043
11/25/2009,737.0146576
11/26/2009,737.0146576
11/27/2009,724.1380728
11/30/2009,725.1679322
12/1/2009,736.1044891
12/2/2009,736.6488255
12/3/2009,731.5751046
12/4/2009,743.3847836
12/7/2009,743.5213186
12/8/2009,733.5461018
12/9/2009,733.9490852
12/10/2009,736.1374015
12/11/2009,743.0501043
12/14/2009,751.8353876
12/15/2009,749.8951915
12/16/2009,748.6837716
12/17/2009,741.052933
12/18/2009,740.7552314
12/21/2009,746.9359481
12/22/2009,749.0117876
12/23/2009,751.5295029
12/24/2009,754.6901069
12/25/2009,754.6901069
12/28/2009,753.404704
12/29/2009,754.3981622
12/30/2009,752.4003125
12/31/2009,742.2782863
1/1/2010,742.2782863
1/4/2010,756.4457781
1/5/2010,758.8269086
1/6/2010,760.5494899
1/7/2010,770.1354106
1/8/2010,780.6596102
1/11/2010,787.6560338
1/12/2010,780.0915105
1/13/2010,784.4311312
1/14/2010,784.165586
1/15/2010,774.269345
1/18/2010,774.269345
1/19/2010,781.6831821
1/20/2010,771.4042194
1/21/2010,754.1863654
1/22/2010,741.583335
1/25/2010,744.2660906
1/26/2010,741.9508952
1/27/2010,743.699941
1/28/2010,733.5376462
1/29/2010,726.1715681
2/1/2010,736.6206556
2/2/2010,749.8518478
2/3/2010,747.3386501
2/4/2010,723.2323522
2/5/2010,719.8873307
2/8/2010,712.1228676
2/9/2010,724.4382111
2/10/2010,722.7234921
2/11/2010,734.4158681
2/12/2010,730.7762344
2/15/2010,730.7762344
2/16/2010,746.3192142
2/17/2010,752.1547989
2/18/2010,759.3800025
2/19/2010,762.8653551
2/22/2010,763.1688313
2/23/2010,752.6678839
2/24/2010,759.1283379
2/25/2010,758.4457358
2/26/2010,760.6143504
3/1/2010,769.9759205
3/2/2010,772.8638091
3/3/2010,774.7548633
3/4/2010,777.8234661
3/5/2010,790.281883
3/8/2010,787.3691394
3/9/2010,793.2859665
3/10/2010,796.4524618
3/11/2010,798.7214775
3/12/2010,803.0758878
3/15/2010,803.8231193
3/16/2010,812.7609062
3/17/2010,815.5359805
3/18/2010,819.2963248
3/19/2010,814.7125435
3/22/2010,818.5017662
3/23/2010,828.2977517
3/24/2010,822.50035
3/25/2010,819.9151396
3/26/2010,822.3143414
3/29/2010,829.9249805
3/30/2010,831.9590399
3/31/2010,826.666707
4/1/2010,832.7823543
4/2/2010,832.7823543
4/5/2010,840.9583158
4/6/2010,841.3699547
4/7/2010,837.048581
4/8/2010,839.5678096
4/9/2010,844.50375
4/12/2010,847.3067389
4/13/2010,849.7374476
4/14/2010,861.0075101
4/15/2010,867.8266174
4/16/2010,854.1714259
4/19/2010,853.056913
4/20/2010,860.9395352
4/21/2010,867.8916918
4/22/2010,875.6363548
4/23/2010,881.8482932
4/26/2010,884.2738904
4/27/2010,861.2260572
4/28/2010,866.862263
4/29/2010,884.9055432
4/30/2010,864.8592795
5/3/2010,883.0862372
5/4/2010,853.4187592
5/5/2010,841.3120434
5/6/2010,813.2276979
5/7/2010,794.6137693
5/10/2010,840.274779
5/11/2010,840.3009903
5/12/2010,860.1204407
5/13/2010,850.198889
5/14/2010,830.9422786
5/17/2010,828.4771576
5/18/2010,817.3083821
5/19/2010,806.0482586
5/20/2010,767.7572027
5/21/2010,780.4377266
5/24/2010,768.7478707
5/25/2010,766.9098841
5/26/2010,770.0560933
5/27/2010,797.9592901
5/28/2010,786.1277784
5/31/2010,786.1277784
6/1/2010,768.1503833
6/2/2010,788.2921685
6/3/2010,793.6915357
6/4/2010,756.366835
6/7/2010,736.7109465
6/8/2010,742.4022074
6/9/2010,742.9016208
6/10/2010,769.3692582
6/11/2010,774.2264914
6/14/2010,774.5287789
6/15/2010,797.9305862
6/16/2010,796.4627549
6/17/2010,797.9584552
6/18/2010,800.4996628
6/21/2010,801.7480794
6/22/2010,782.1416678
6/23/2010,779.0770054
6/24/2010,764.9080289
6/25/2010,770.8073247
6/28/2010,766.9170279
6/29/2010,736.5981754
6/30/2010,731.7277986
7/1/2010,726.570627
7/2/2010,719.5504834
7/5/2010,719.5504834
7/6/2010,719.0271373
7/7/2010,744.4647797
7/8/2010,754.6562368
7/9/2010,761.3571522
7/12/2010,755.9600819
7/13/2010,772.5826304
7/14/2010,773.244766
7/15/2010,771.7274032
7/16/2010,745.2201159
7/19/2010,749.9821443
7/20/2010,763.1343856
7/21/2010,760.5692474
7/22/2010,784.0806637
7/23/2010,800.2223584
7/26/2010,814.1306959
7/27/2010,807.1858197
7/28/2010,803.4329975
7/29/2010,802.4340772
7/30/2010,803.9563275
8/2/2010,819.3514095
8/3/2010,814.5074148
8/4/2010,820.8146478
8/5/2010,820.1562505
8/6/2010,815.5703572
8/9/2010,821.4152267
8/10/2010,812.7370186
8/11/2010,781.7215696
8/12/2010,775.8456307
8/13/2010,772.8912728
8/16/2010,773.8131998
8/17/2010,788.2942
8/18/2010,790.515095
8/19/2010,772.8519135
8/20/2010,769.2270321
8/23/2010,759.8967186
8/24/2010,745.6018361
8/25/2010,746.0387571
8/26/2010,743.1813998
8/27/2010,760.2567041
8/30/2010,746.8379295
8/31/2010,744.8215818
9/1/2010,774.203997
9/2/2010,785.08041
9/3/2010,796.647952
9/6/2010,796.647952
9/7/2010,787.8615581
9/8/2010,795.6333093
9/9/2010,796.4787272
9/10/2010,801.8144155
9/13/2010,812.4625295
9/14/2010,809.5675301
9/15/2010,810.4232492
9/16/2010,808.5855428
9/17/2010,815.5885134
9/20/2010,828.9538988
9/21/2010,829.4748989
9/22/2010,824.0836343
9/23/2010,811.4717854
9/24/2010,834.9178195
9/27/2010,828.5563575
9/28/2010,834.37946
9/29/2010,834.8877278
9/30/2010,831.9416013
10/1/2010,833.8078415
10/4/2010,823.1158937
10/5/2010,846.2360612
10/6/2010,850.8578354
10/7/2010,849.8248781
10/8/2010,857.9491655
10/11/2010,856.4173857
10/12/2010,856.0841713
10/13/2010,868.8516173
10/14/2010,865.0606711
10/15/2010,858.4612687
10/18/2010,860.6908658
10/19/2010,846.6946207
10/20/2010,859.2294808
10/21/2010,864.8531599
10/22/2010,865.7809713
10/25/2010,868.6168312
10/26/2010,866.132331
10/27/2010,860.0980167
10/28/2010,857.8659536
10/29/2010,859.262806
11/1/2010,859.7863077
11/2/2010,868.2321668
11/3/2010,869.4416475
11/4/2010,889.2982389
11/5/2010,894.4010863
11/8/2010,891.2575545
11/9/2010,882.9826926
11/10/2010,884.457661
11/11/2010,880.0311384
11/12/2010,868.7323785
11/15/2010,871.8733593
11/16/2010,857.9049464
11/17/2010,858.7174873
11/18/2010,874.4107898
11/19/2010,878.2975866
11/22/2010,876.5296725
11/23/2010,865.6590059
11/24/2010,885.0045176
11/25/2010,885.0045176
11/26/2010,879.0272362
11/29/2010,878.0171643
11/30/2010,875.6131094
12/1/2010,898.6056375
12/2/2010,912.4684671
12/3/2010,916.3453956
12/6/2010,916.4059436
12/7/2010,920.8825725
12/8/2010,918.9531869
12/9/2010,921.431566
12/10/2010,930.9087904
12/13/2010,930.467321
12/14/2010,934.1328496
12/15/2010,929.8693464
12/16/2010,939.9070672
12/17/2010,937.6956998
12/20/2010,937.7999593
12/21/2010,945.8036529
12/22/2010,948.6191438
12/23/2010,946.34994
