Date,USA IMI/INFORMATION TECH
10/20/2006,889.4951165
10/23/2006,895.5073502
10/24/2006,888.8262433
10/25/2006,896.4146532
10/26/2006,901.2271085
10/27/2006,886.7989374
10/30/2006,894.0380633
10/31/2006,896.087776
11/1/2006,886.4714894
11/2/2006,886.5250052
11/3/2006,884.5246047
11/6/2006,896.5694711
11/7/2006,899.9255903
11/8/2006,902.0442156
11/9/2006,903.6310639
11/10/2006,908.1539606
11/13/2006,916.0475238
11/14/2006,927.6679587
11/15/2006,929.5651466
11/16/2006,934.3907507
11/17/2006,931.9396467
11/20/2006,934.2429398
11/21/2006,934.0813265
11/22/2006,941.9379777
11/23/2006,941.9379777
11/24/2006,939.3925525
11/27/2006,915.5397314
11/28/2006,919.1603791
11/29/2006,924.1433724
11/30/2006,925.5460863
12/1/2006,917.2369079
12/4/2006,930.7470039
12/5/2006,932.259755
12/6/2006,928.2586224
12/7/2006,920.0874344
12/8/2006,923.1697497
12/11/2006,924.6754757
12/12/2006,919.9399141
12/13/2006,920.6047748
12/14/2006,930.4502776
12/15/2006,931.1196772
12/18/2006,924.318116
12/19/2006,921.7191853
12/20/2006,922.0357158
12/21/2006,916.0600161
12/22/2006,909.0366491
12/25/2006,909.0366491
12/26/2006,914.4184581
12/27/2006,921.3739438
12/28/2006,919.2285033
12/29/2006,916.4627483
1/1/2007,916.4627483
1/2/2007,916.4627483
1/3/2007,919.1412251
1/4/2007,934.8399391
1/5/2007,927.5959572
1/8/2007,930.0520696
1/9/2007,934.0795468
1/10/2007,940.2661101
1/11/2007,948.0463989
1/12/2007,952.7228748
1/15/2007,952.7228748
1/16/2007,949.1423814
1/17/2007,938.8476846
1/18/2007,920.3484562
1/19/2007,920.9069523
1/22/2007,912.8991779
1/23/2007,911.8688131
1/24/2007,928.289666
1/25/2007,918.7777741
1/26/2007,920.7154808
1/29/2007,922.2382879
1/30/2007,926.5399303
1/31/2007,931.4855544
2/1/2007,930.1159465
2/2/2007,932.6645242
2/5/2007,932.1861903
2/6/2007,930.3975437
2/7/2007,938.5169828
2/8/2007,939.2421242
2/9/2007,927.7237306
2/12/2007,923.9285745
2/13/2007,927.3485851
2/14/2007,940.1169859
2/15/2007,944.1886958
2/16/2007,941.9022533
2/19/2007,941.9022533
2/20/2007,946.6421967
2/21/2007,945.6957458
2/22/2007,949.6105397
2/23/2007,947.4865593
2/26/2007,943.3089136
2/27/2007,906.9438593
2/28/2007,909.915887
3/1/2007,906.8634624
3/2/2007,892.1954836
3/5/2007,886.7713825
3/6/2007,903.5823676
3/7/2007,899.1359552
3/8/2007,903.0318528
3/9/2007,903.0725327
3/12/2007,910.8305814
3/13/2007,893.0720252
3/14/2007,903.4144657
3/15/2007,903.9717209
3/16/2007,902.4108894
3/19/2007,909.0309778
3/20/2007,913.6712723
3/21/2007,931.3740103
3/22/2007,927.3204686
3/23/2007,926.0036486
3/26/2007,930.266374
3/27/2007,924.5207294
3/28/2007,916.7832813
3/29/2007,915.1040525
3/30/2007,915.6630358
4/2/2007,918.2498923
4/3/2007,928.1262992
4/4/2007,933.4226505
4/5/2007,937.603556
4/6/2007,937.603556
4/9/2007,936.1938243
4/10/2007,938.0286017
4/11/2007,930.2744823
4/12/2007,937.6941094
4/13/2007,939.980974
4/16/2007,948.2384992
4/17/2007,950.3152877
4/18/2007,948.0184661
4/19/2007,946.8683062
4/20/2007,954.1403526
4/23/2007,951.378657
4/24/2007,957.9805113
4/25/2007,966.5047864
4/26/2007,968.772656
4/27/2007,971.3258
4/30/2007,960.3553629
5/1/2007,964.0472145
5/2/2007,971.3732217
5/3/2007,977.2210227
5/4/2007,980.4125082
5/7/2007,980.2289886
5/8/2007,984.26555
5/9/2007,986.5139233
5/10/2007,974.6936895
5/11/2007,986.9389829
5/14/2007,981.3924762
5/15/2007,973.7663289
5/16/2007,983.3559339
5/17/2007,980.3406658
5/18/2007,987.7034855
5/21/2007,993.0801525
5/22/2007,995.9117152
5/23/2007,987.9502191
5/24/2007,970.9021126
5/25/2007,980.2725682
5/28/2007,980.2725682
5/29/2007,986.8485212
5/30/2007,994.9182719
5/31/2007,1000
6/1/2007,1002.13667
6/4/2007,1004.904342
6/5/2007,1002.89554
6/6/2007,993.3898554
6/7/2007,976.1384427
6/8/2007,991.1962856
6/11/2007,989.1732316
6/12/2007,980.8683769
6/13/2007,993.8073905
6/14/2007,1001.164744
6/15/2007,1010.552606
6/18/2007,1013.212937
6/19/2007,1013.201125
6/20/2007,1003.203479
6/21/2007,1014.567718
6/22/2007,1003.053415
6/25/2007,999.3412226
6/26/2007,997.5090867
6/27/2007,1009.591114
6/28/2007,1009.443655
6/29/2007,1006.117764
7/2/2007,1014.262983
7/3/2007,1021.169974
7/4/2007,1021.169974
7/5/2007,1027.188541
7/6/2007,1030.682224
7/9/2007,1030.645082
7/10/2007,1022.413061
7/11/2007,1027.297677
7/12/2007,1049.289779
7/13/2007,1048.573336
7/16/2007,1049.742247
7/17/2007,1057.617737
7/18/2007,1050.147839
7/19/2007,1063.786685
7/20/2007,1053.10935
7/23/2007,1056.157966
7/24/2007,1038.985711
7/25/2007,1039.487796
7/26/2007,1023.983874
7/27/2007,1007.186805
7/30/2007,1013.790325
7/31/2007,996.8097092
8/1/2007,1005.763519
8/2/2007,1014.948386
8/3/2007,990.2110531
8/6/2007,1003.531125
8/7/2007,1003.158038
8/8/2007,1020.99466
8/9/2007,995.5515908
8/10/2007,996.3096574
8/13/2007,1000.558159
8/14/2007,984.4454872
8/15/2007,967.1870561
8/16/2007,960.1647167
8/17/2007,979.6545898
8/20/2007,980.2983104
8/21/2007,984.0194108
8/22/2007,995.4589191
8/23/2007,995.8403402
8/24/2007,1010.022132
8/27/2007,1003.325595
8/28/2007,981.3649824
8/29/2007,1007.327757
8/30/2007,1010.373843
8/31/2007,1022.726319
9/3/2007,1022.726319
9/4/2007,1038.053225
9/5/2007,1029.349838
9/6/2007,1032.33966
9/7/2007,1011.74714
9/10/2007,1011.524778
9/11/2007,1026.046463
9/12/2007,1020.2106
9/13/2007,1020.543666
9/14/2007,1018.439279
9/17/2007,1012.831526
9/18/2007,1034.584927
9/19/2007,1039.036503
9/20/2007,1039.396081
9/21/2007,1046.150678
9/24/2007,1047.087893
9/25/2007,1057.203694
9/26/2007,1059.749831
9/27/2007,1062.187044
9/28/2007,1060.544522
10/1/2007,1075.737239
10/2/2007,1077.105212
10/3/2007,1067.642536
10/4/2007,1066.909544
10/5/2007,1080.988085
10/8/2007,1087.798507
10/9/2007,1093.950541
10/10/2007,1097.686473
10/11/2007,1082.73771
10/12/2007,1095.97279
10/15/2007,1088.111465
10/16/2007,1083.834574
10/17/2007,1098.494947
10/18/2007,1100.500246
10/19/2007,1071.882935
10/22/2007,1082.457812
10/23/2007,1096.557089
10/24/2007,1083.778311
10/25/2007,1077.493332
10/26/2007,1101.539226
10/29/2007,1107.06289
10/30/2007,1111.395909
10/31/2007,1131.165852
11/1/2007,1111.481293
11/2/2007,1119.8991
11/5/2007,1115.078191
11/6/2007,1125.677239
11/7/2007,1097.381043
11/8/2007,1060.105433
11/9/2007,1028.677429
11/12/2007,1013.459724
11/13/2007,1051.614482
11/14/2007,1037.151595
11/15/2007,1029.117094
11/16/2007,1040.671359
11/19/2007,1023.707466
11/20/2007,1026.256153
11/21/2007,1012.094948
11/22/2007,1012.094948
11/23/2007,1024.784427
11/26/2007,1000.955256
11/27/2007,1015.834079
11/28/2007,1047.562495
11/29/2007,1050.838169
11/30/2007,1041.166947
12/3/2007,1031.570399
12/4/2007,1028.176282
12/5/2007,1053.523337
12/6/2007,1068.985065
12/7/2007,1067.715903
12/10/2007,1074.474679
12/11/2007,1052.874771
12/12/2007,1063.064228
12/13/2007,1064.028977
12/14/2007,1051.390924
12/17/2007,1029.356744
12/18/2007,1035.234515
12/19/2007,1038.152252
12/20/2007,1055.376101
12/21/2007,1071.699199
12/24/2007,1080.870272
12/25/2007,1080.870272
12/26/2007,1083.457092
12/27/2007,1065.140653
12/28/2007,1066.02184
12/31/2007,1054.50654
1/1/2008,1054.50654
1/2/2008,1032.774767
1/3/2008,1029.466482
1/4/2008,983.9329748
1/7/2008,975.5490509
1/8/2008,948.4899483
1/9/2008,966.0523516
1/10/2008,969.8264767
1/11/2008,949.0065668
1/14/2008,972.1597034
1/15/2008,949.0774325
1/16/2008,932.6003158
1/17/2008,915.6990629
1/18/2008,918.8287286
1/21/2008,918.8287286
1/22/2008,893.441834
1/23/2008,894.4925781
1/24/2008,920.8899422
1/25/2008,906.6068729
1/28/2008,910.8034074
1/29/2008,911.5798846
1/30/2008,911.3559572
1/31/2008,923.978687
2/1/2008,934.3917689
2/4/2008,920.277638
2/5/2008,893.1647634
2/6/2008,880.4589036
2/7/2008,879.6058591
2/8/2008,889.9879414
2/11/2008,899.5617905
2/12/2008,898.6171586
2/13/2008,920.7441694
2/14/2008,901.7894418
2/15/2008,896.6465942
2/18/2008,896.6465942
2/19/2008,888.6880894
2/20/2008,902.5436056
2/21/2008,894.0048335
2/22/2008,895.5529958
2/25/2008,903.0083785
2/26/2008,912.1191177
2/27/2008,918.7409582
2/28/2008,909.8964768
2/29/2008,887.9599102
3/3/2008,882.3618581
3/4/2008,885.6267359
3/5/2008,892.4878777
3/6/2008,875.2286159
3/7/2008,874.5763508
3/10/2008,864.7277031
3/11/2008,894.7949437
3/12/2008,890.5051703
3/13/2008,893.805592
3/14/2008,874.5980968
3/17/2008,867.8862333
3/18/2008,903.941402
3/19/2008,878.8168289
3/20/2008,894.4368771
3/21/2008,894.4368771
3/24/2008,919.6370538
3/25/2008,921.6923471
3/26/2008,912.5394818
3/27/2008,891.9839477
3/28/2008,887.5796211
3/31/2008,893.6925345
4/1/2008,924.4160225
4/2/2008,921.6250358
4/3/2008,923.7743377
4/4/2008,925.755992
4/7/2008,922.6823635
4/8/2008,915.3006319
4/9/2008,910.6791812
4/10/2008,924.3163257
4/11/2008,898.0720517
4/14/2008,893.6615677
4/15/2008,894.1914853
4/16/2008,921.5212428
4/17/2008,922.014959
4/18/2008,951.0590024
4/21/2008,957.9106623
4/22/2008,945.2993435
4/23/2008,958.1450183
4/24/2008,970.0533001
4/25/2008,961.4389969
4/28/2008,958.7853647
4/29/2008,964.8753651
4/30/2008,957.7822517
5/1/2008,987.9352701
5/2/2008,985.6204355
5/5/2008,980.5886171
5/6/2008,990.3030245
5/7/2008,976.7034491
5/8/2008,982.7569279
5/9/2008,978.8410034
5/12/2008,991.2550391
5/13/2008,993.1433621
5/14/2008,997.0615144
5/15/2008,1016.28219
5/16/2008,1016.609289
5/19/2008,1011.616053
5/20/2008,997.713025
5/21/2008,980.3247336
5/22/2008,985.0612235
5/23/2008,979.0454058
5/26/2008,979.0454058
5/27/2008,997.0560638
5/28/2008,1001.986869
5/29/2008,1010.2508
5/30/2008,1017.466397
6/2/2008,1003.505927
6/3/2008,1000.077578
6/4/2008,1008.667253
6/5/2008,1026.4856
6/6/2008,997.6716564
6/9/2008,994.0999714
6/10/2008,990.0535549
6/11/2008,966.8355709
6/12/2008,973.7317266
6/13/2008,993.7599898
6/16/2008,999.46341
6/17/2008,992.6452837
6/18/2008,980.5902807
6/19/2008,993.0416468
6/20/2008,969.1596468
6/23/2008,961.8809193
6/24/2008,956.6468996
6/25/2008,971.5921736
6/26/2008,937.6498419
6/27/2008,934.5731006
6/30/2008,924.7297576
7/1/2008,927.8058749
7/2/2008,910.844163
7/3/2008,909.8405647
7/4/2008,909.8405647
7/7/2008,913.8698215
7/8/2008,924.6935834
7/9/2008,895.8328094
7/10/2008,906.1938776
7/11/2008,898.5271475
7/14/2008,888.9508785
7/15/2008,890.3850116
7/16/2008,911.614139
7/17/2008,924.8010154
7/18/2008,913.0874558
7/21/2008,907.4544796
7/22/2008,908.4253012
7/23/2008,920.1291294
7/24/2008,901.6233309
7/25/2008,914.1995668
7/28/2008,895.726914
7/29/2008,915.4981062
7/30/2008,919.9579017
7/31/2008,913.3062552
8/1/2008,908.5115132
8/4/2008,904.4060775
8/5/2008,928.5908198
8/6/2008,940.4382458
8/7/2008,939.1917396
8/8/2008,960.3680494
8/11/2008,966.9114018
8/12/2008,965.6882608
8/13/2008,965.3385737
8/14/2008,972.2839378
8/15/2008,972.8918684
8/18/2008,959.6603451
8/19/2008,946.6737285
8/20/2008,949.5723789
8/21/2008,946.4831399
8/22/2008,960.0502835
8/25/2008,942.8787686
8/26/2008,939.3956325
8/27/2008,947.9651452
8/28/2008,957.1296985
8/29/2008,935.3023572
9/1/2008,935.3023572
9/2/2008,923.9014387
9/3/2008,908.1867937
9/4/2008,878.956429
9/5/2008,877.4422796
9/8/2008,882.5222888
9/9/2008,861.7162151
9/10/2008,869.2015938
9/11/2008,878.1061384
9/12/2008,878.5577082
9/15/2008,846.236532
9/16/2008,851.2945071
9/17/2008,810.2857237
9/18/2008,842.8446768
9/19/2008,870.1363161
9/22/2008,837.8998066
9/23/2008,830.8261296
9/24/2008,834.079139
9/25/2008,849.0798612
9/26/2008,850.2577753
9/29/2008,775.0958237
9/30/2008,814.7430956
10/1/2008,798.079047
10/2/2008,762.524628
10/3/2008,753.9026118
10/6/2008,723.8791208
10/7/2008,680.0746175
10/8/2008,674.8406237
10/9/2008,650.1410678
10/10/2008,645.9744508
10/13/2008,722.9159316
10/14/2008,695.5293224
10/15/2008,640.305833
10/16/2008,670.4452693
10/17/2008,668.5566972
10/20/2008,690.6804383
10/21/2008,654.1040247
10/22/2008,624.3263198
10/23/2008,621.776311
10/24/2008,605.8493334
10/27/2008,589.936084
10/28/2008,652.3645155
10/29/2008,646.2920887
10/30/2008,662.486069
10/31/2008,665.7482901
11/3/2008,662.3002226
11/4/2008,685.5914803
11/5/2008,648.7081011
11/6/2008,614.3480062
11/7/2008,630.0919318
11/10/2008,617.6212414
11/11/2008,604.9706501
11/12/2008,573.6023275
11/13/2008,608.8729779
11/14/2008,578.6691611
11/17/2008,562.5837731
11/18/2008,571.5709882
11/19/2008,537.2667214
11/20/2008,511.820575
11/21/2008,540.3930303
11/24/2008,573.5169473
11/25/2008,566.0994065
11/26/2008,591.6971218
11/27/2008,591.6971218
11/28/2008,591.2138708
12/1/2008,545.3170762
12/2/2008,563.7698836
12/3/2008,579.1046632
12/4/2008,555.2069633
12/5/2008,576.792259
12/8/2008,605.5145325
12/9/2008,601.7910401
12/10/2008,606.4271547
12/11/2008,585.9717384
12/12/2008,600.7052987
12/15/2008,589.7939958
12/16/2008,618.3713965
12/17/2008,611.2144273
12/18/2008,596.7008132
12/19/2008,603.2654909
12/22/2008,590.1672829
12/23/2008,584.4012697
12/24/2008,585.3852499
12/25/2008,585.3852499
12/26/2008,587.0409388
12/29/2008,582.8630969
12/30/2008,596.6840754
12/31/2008,603.4762456
1/1/2009,603.4762456
1/2/2009,628.1385595
1/5/2009,628.3287477
1/6/2009,647.5849797
1/7/2009,625.2203327
1/8/2009,630.235538
1/9/2009,614.6104727
1/12/2009,604.7945588
1/13/2009,604.5094775
1/14/2009,582.6797052
1/15/2009,588.1525616
1/16/2009,593.8645755
1/19/2009,593.8645755
1/20/2009,561.0500075
1/21/2009,590.5173287
1/22/2009,576.1872952
1/23/2009,584.8815053
1/26/2009,590.9281208
1/27/2009,598.1332909
1/28/2009,618.224561
1/29/2009,598.2407275
1/30/2009,582.7401015
2/2/2009,590.6600766
2/3/2009,600.0660077
2/4/2009,603.3452418
2/5/2009,616.7485012
2/6/2009,637.8766556
2/9/2009,638.7984074
2/10/2009,611.5947191
2/11/2009,614.7780693
2/12/2009,618.9399812
2/13/2009,618.1152813
2/16/2009,618.1152813
2/17/2009,590.7410598
2/18/2009,592.7088001
2/19/2009,574.4830318
2/20/2009,574.4395714
2/23/2009,549.8283324
2/24/2009,569.4053576
2/25/2009,567.9472817
2/26/2009,560.4096719
2/27/2009,559.0465744
3/2/2009,539.6258378
3/3/2009,540.4432552
3/4/2009,554.8868302
3/5/2009,535.3938721
3/6/2009,530.5164588
3/9/2009,517.8875912
3/10/2009,555.673613
3/11/2009,566.7606317
3/12/2009,583.7193545
3/13/2009,583.3274564
3/16/2009,573.0853647
3/17/2009,595.384147
3/18/2009,605.1717616
3/19/2009,606.0342974
3/20/2009,595.0556746
3/23/2009,633.2324429
3/24/2009,622.148875
3/25/2009,623.2968054
3/26/2009,648.9938266
3/27/2009,630.732668
3/30/2009,613.1024171
3/31/2009,624.9223265
4/1/2009,638.2762492
4/2/2009,659.1750638
4/3/2009,669.0243815
4/6/2009,661.566363
4/7/2009,643.3001722
4/8/2009,655.0947422
4/9/2009,677.4319491
4/10/2009,677.4319491
4/13/2009,673.9482436
4/14/2009,666.7941789
4/15/2009,663.4537234
4/16/2009,684.6015398
4/17/2009,683.9769517
4/20/2009,660.8271903
4/21/2009,675.0762724
4/22/2009,677.0599989
4/23/2009,678.6086043
4/24/2009,696.192776
4/27/2009,690.2620939
4/28/2009,687.231728
4/29/2009,702.7796563
4/30/2009,705.4280181
5/1/2009,709.4519386
5/4/2009,724.5048978
5/5/2009,721.0015359
5/6/2009,721.3292672
5/7/2009,698.8813851
5/8/2009,700.5834896
5/11/2009,699.2281469
5/12/2009,694.087629
5/13/2009,676.2450825
5/14/2009,686.42572
5/15/2009,686.2868962
5/18/2009,705.0780327
5/19/2009,709.7474283
5/20/2009,705.2250552
5/21/2009,694.3277961
5/22/2009,691.4736652
5/25/2009,691.4736652
5/26/2009,713.9900051
5/27/2009,708.834868
5/28/2009,717.4020539
5/29/2009,725.7292924
6/1/2009,749.9635208
6/2/2009,746.7381971
6/3/2009,742.577685
6/4/2009,754.4029291
6/5/2009,757.0464852
6/8/2009,754.4496195
6/9/2009,762.6738297
6/10/2009,762.4823967
6/11/2009,765.6380039
6/12/2009,763.7545115
6/15/2009,751.1184033
6/16/2009,742.3883352
6/17/2009,747.0860829
6/18/2009,744.163163
6/19/2009,752.5810376
6/22/2009,730.8105133
6/23/2009,729.9111977
6/24/2009,739.8545459
6/25/2009,753.442038
6/26/2009,755.0881716
6/29/2009,759.0891669
6/30/2009,754.6470902
7/1/2009,760.208835
7/2/2009,741.8796345
7/3/2009,741.8796345
7/6/2009,738.2977897
7/7/2009,720.439815
7/8/2009,720.286959
7/9/2009,724.5608062
7/10/2009,727.0952274
7/13/2009,742.6953704
7/14/2009,745.288556
7/15/2009,776.5726339
7/16/2009,789.3483936
7/17/2009,796.0998385
7/20/2009,804.3255244
7/21/2009,807.9141064
7/22/2009,812.2711682
7/23/2009,828.2128774
7/24/2009,823.4835834
7/27/2009,821.6951348
7/28/2009,824.005338
7/29/2009,821.9133507
7/30/2009,826.1274493
7/31/2009,823.756842
8/3/2009,836.1920999
8/4/2009,835.916846
8/5/2009,828.3370539
8/6/2009,822.598511
8/7/2009,831.5515867
8/10/2009,827.3753272
8/11/2009,819.1614779
8/12/2009,833.1431135
8/13/2009,840.6026637
8/14/2009,832.1480288
8/17/2009,810.0793977
8/18/2009,822.699974
8/19/2009,826.4867987
8/20/2009,834.4834971
8/21/2009,847.4306725
8/24/2009,846.3023311
8/25/2009,847.345182
8/26/2009,848.2997516
8/27/2009,851.2104601
8/28/2009,853.9210094
8/31/2009,845.5446462
9/1/2009,829.2547818
9/2/2009,829.0356834
9/3/2009,834.7195312
9/4/2009,848.7203062
9/7/2009,848.7203062
9/8/2009,855.730707
9/9/2009,863.5966694
9/10/2009,875.3308302
9/11/2009,873.8429559
9/14/2009,875.1365287
9/15/2009,880.3138173
9/16/2009,889.6580126
9/17/2009,887.2132785
9/18/2009,888.5052675
9/21/2009,889.3337005
9/22/2009,893.4315006
9/23/2009,890.193064
9/24/2009,883.1906762
9/25/2009,876.7365646
9/28/2009,892.751422
9/29/2009,886.2065555
9/30/2009,887.4309493
10/1/2009,861.3872158
10/2/2009,857.8148357
10/5/2009,866.46763
10/6/2009,882.5446323
10/7/2009,886.2286653
10/8/2009,890.161012
10/9/2009,901.121745
10/12/2009,903.5221504
10/13/2009,903.5494677
10/14/2009,917.1644716
10/15/2009,915.8974049
10/16/2009,906.4326664
10/19/2009,915.179166
10/20/2009,913.727805
10/21/2009,910.7836156
10/22/2009,915.7848564
10/23/2009,911.4159202
10/26/2009,907.5673312
10/27/2009,898.431771
10/28/2009,881.2050905
10/29/2009,898.3694033
10/30/2009,876.2263742
11/2/2009,879.384348
11/3/2009,878.6813718
11/4/2009,884.2817104
11/5/2009,904.5255915
11/6/2009,905.8837837
11/9/2009,925.3923519
11/10/2009,924.5931967
11/11/2009,930.2926629
11/12/2009,925.3159267
11/13/2009,933.7718996
11/16/2009,944.5834338
11/17/2009,949.1585347
11/18/2009,943.8390903
11/19/2009,927.8461455
11/20/2009,922.0949964
11/23/2009,936.8028227
11/24/2009,932.6311671
11/25/2009,934.4819288
11/26/2009,934.4819288
11/27/2009,918.9424611
11/30/2009,921.0676684
12/1/2009,934.9425399
12/2/2009,935.3796657
12/3/2009,932.9210607
12/4/2009,942.5359928
12/7/2009,938.8970275
12/8/2009,932.1331418
12/9/2009,939.8139576
12/10/2009,943.0688096
12/11/2009,940.5360717
12/14/2009,949.9114035
12/15/2009,945.4195329
12/16/2009,949.8701492
12/17/2009,938.7409953
12/18/2009,952.8750678
12/21/2009,963.1370074
12/22/2009,969.2487213
12/23/2009,975.6868776
12/24/2009,984.9630484
12/25/2009,984.9630484
12/28/2009,986.490778
12/29/2009,985.3812941
12/30/2009,989.9336979
12/31/2009,979.2311338
1/1/2010,979.2311338
1/4/2010,995.027228
1/5/2010,994.6071983
1/6/2010,987.3922984
1/7/2010,983.4701145
1/8/2010,990.878665
1/11/2010,986.900479
1/12/2010,974.5791407
1/13/2010,984.4240271
1/14/2010,990.9176215
1/15/2010,977.3923434
1/18/2010,977.3923434
1/19/2010,992.7493562
1/20/2010,979.4274201
1/21/2010,970.1628074
1/22/2010,933.7937594
1/25/2010,939.694741
1/26/2010,938.8093744
1/27/2010,945.061351
1/28/2010,918.6060905
1/29/2010,899.8973638
2/1/2010,913.6984526
2/2/2010,921.0620836
2/3/2010,923.7753111
2/4/2010,896.4048191
2/5/2010,905.4038009
2/8/2010,901.0762251
2/9/2010,910.3757629
2/10/2010,908.5365751
2/11/2010,919.9766278
2/12/2010,921.7133382
2/15/2010,921.7133382
2/16/2010,936.5565657
2/17/2010,940.4091537
2/18/2010,948.4544602
2/19/2010,947.7946307
2/22/2010,945.3666425
2/23/2010,931.9292025
2/24/2010,941.5630823
2/25/2010,938.9159756
2/26/2010,939.3670962
3/1/2010,954.6866591
3/2/2010,954.0324079
3/3/2010,954.2467497
3/4/2010,959.0286549
3/5/2010,972.5704873
3/8/2010,975.5792863
3/9/2010,979.3499398
3/10/2010,987.0810693
3/11/2010,990.6205849
3/12/2010,990.8225356
3/15/2010,987.8600887
3/16/2010,994.9212119
3/17/2010,999.9750057
3/18/2010,1001.239717
3/19/2010,992.5663909
3/22/2010,1000.684133
3/23/2010,1010.426603
3/24/2010,1003.192388
3/25/2010,1004.91576
3/26/2010,1003.459939
3/29/2010,1004.244132
3/30/2010,1008.850466
3/31/2010,1002.335518
4/1/2010,1003.303438
4/2/2010,1003.303438
4/5/2010,1016.185833
4/6/2010,1016.933366
4/7/2010,1015.049456
4/8/2010,1014.7267
4/9/2010,1023.342823
4/12/2010,1026.994707
4/13/2010,1029.929143
4/14/2010,1048.680426
4/15/2010,1053.348318
4/16/2010,1039.229307
4/19/2010,1039.590219
4/20/2010,1046.291129
4/21/2010,1049.894843
4/22/2010,1053.389037
4/23/2010,1058.855269
4/26/2010,1057.118178
4/27/2010,1035.769155
4/28/2010,1037.331688
4/29/2010,1048.079656
4/30/2010,1023.718689
5/3/2010,1038.323431
5/4/2010,1007.325841
5/5/2010,1000.291457
5/6/2010,967.7569824
5/7/2010,945.2070148
5/10/2010,991.6308364
5/11/2010,988.211908
5/12/2010,1011.573123
5/13/2010,998.6994042
5/14/2010,977.1331295
5/17/2010,979.8304465
5/18/2010,963.7548801
5/19/2010,957.4791663
5/20/2010,922.8278869
5/21/2010,932.6878509
5/24/2010,927.0688562
5/25/2010,925.0559313
5/26/2010,917.4480975
5/27/2010,950.6887093
5/28/2010,941.4145957
5/31/2010,941.4145957
6/1/2010,930.0168386
6/2/2010,950.8236902
6/3/2010,962.6674283
6/4/2010,930.7062747
6/7/2010,911.6104724
6/8/2010,911.3059605
6/9/2010,904.7109774
6/10/2010,928.3781302
6/11/2010,939.2973274
6/14/2010,937.4128629
6/15/2010,964.8703872
6/16/2010,966.7427608
6/17/2010,970.7978217
6/18/2010,971.5715422
6/21/2010,963.7680667
6/22/2010,953.5894812
6/23/2010,949.7908543
6/24/2010,932.1848622
6/25/2010,930.1920402
6/28/2010,932.1904767
6/29/2010,895.9014834
6/30/2010,882.6675004
7/1/2010,879.7185539
7/2/2010,876.9830342
7/5/2010,876.9830342
7/6/2010,881.983612
7/7/2010,914.7594857
7/8/2010,919.6215141
7/9/2010,925.5976569
7/12/2010,931.3177516
7/13/2010,946.5727633
7/14/2010,953.7817655
7/15/2010,953.6948965
7/16/2010,925.2418044
7/19/2010,935.0735761
7/20/2010,942.2332573
7/21/2010,928.4268993
7/22/2010,954.4964048
7/23/2010,962.1584212
7/26/2010,970.0784761
7/27/2010,969.9269544
7/28/2010,959.1411422
7/29/2010,949.855404
7/30/2010,946.2048341
8/2/2010,964.6345967
8/3/2010,960.3749981
8/4/2010,967.5378687
8/5/2010,963.0032982
8/6/2010,960.5863096
8/9/2010,965.935558
8/10/2010,953.097833
8/11/2010,926.8208319
8/12/2010,911.3772765
8/13/2010,905.2565806
8/16/2010,909.1288969
8/17/2010,920.5393805
8/18/2010,924.8578274
8/19/2010,912.6834375
8/20/2010,913.0745486
8/23/2010,904.0835626
8/24/2010,889.7452134
8/25/2010,895.0236699
8/26/2010,885.5892001
8/27/2010,898.246256
8/30/2010,886.6247683
8/31/2010,881.3869767
9/1/2010,905.6901857
9/2/2010,914.8762394
9/3/2010,930.5090287
9/6/2010,930.5090287
9/7/2010,921.0143443
9/8/2010,924.994223
9/9/2010,926.2509996
9/10/2010,926.3773542
9/13/2010,946.3139937
9/14/2010,951.1090912
9/15/2010,956.5164989
9/16/2010,961.762114
9/17/2010,966.6222553
9/20/2010,981.8746681
9/21/2010,980.3708738
9/22/2010,974.1021339
9/23/2010,973.6707112
9/24/2010,995.7512985
9/27/2010,993.4487858
9/28/2010,996.2103715
9/29/2010,997.4132573
9/30/2010,991.9972153
10/1/2010,991.6788554
10/4/2010,980.6982345
10/5/2010,1003.178152
10/6/2010,993.941388
10/7/2010,996.575854
10/8/2010,1003.674297
10/11/2010,1004.361467
10/12/2010,1011.710593
10/13/2010,1021.52722
10/14/2010,1022.331954
10/15/2010,1040.37341
10/18/2010,1044.735562
10/19/2010,1025.96302
10/20/2010,1034.062103
10/21/2010,1035.19209
10/22/2010,1042.982773
10/25/2010,1047.382885
10/26/2010,1048.346723
10/27/2010,1054.268868
10/28/2010,1054.347741
10/29/2010,1055.402554
11/1/2010,1057.406986
11/2/2010,1068.091229
11/3/2010,1073.693949
11/4/2010,1091.168959
11/5/2010,1092.067369
11/8/2010,1093.349026
11/9/2010,1088.702528
11/10/2010,1091.925209
11/11/2010,1074.010157
11/12/2010,1059.234945
11/15/2010,1055.438658
11/16/2010,1036.448806
11/17/2010,1036.760729
11/18/2010,1055.785063
11/19/2010,1059.079878
11/22/2010,1065.936408
11/23/2010,1050.877251
11/24/2010,1070.167715
11/25/2010,1070.167715
11/26/2010,1065.357058
11/29/2010,1059.187511
11/30/2010,1045.39634
12/1/2010,1069.716661
12/2/2010,1083.348791
12/3/2010,1087.990692
12/6/2010,1089.274777
12/7/2010,1089.70762
12/8/2010,1098.304918
12/9/2010,1099.163433
12/10/2010,1105.574083
12/13/2010,1101.474225
