Date,USA IMI/HEALTH CARE
11/6/2006,908.1997334
11/7/2006,914.3943106
11/8/2006,903.7210687
11/9/2006,882.0296565
11/10/2006,885.1289795
11/13/2006,886.355863
11/14/2006,892.9177365
11/15/2006,897.8178945
11/16/2006,901.8567744
11/17/2006,905.0217909
11/20/2006,901.9190068
11/21/2006,900.5021178
11/22/2006,902.5381569
11/23/2006,902.5381569
11/24/2006,898.2340667
11/27/2006,890.7824739
11/28/2006,894.2344479
11/29/2006,900.3688759
11/30/2006,903.5243989
12/1/2006,904.4909136
12/4/2006,903.1754507
12/5/2006,905.9596744
12/6/2006,907.7702143
12/7/2006,905.2999522
12/8/2006,907.6199729
12/11/2006,907.7270017
12/12/2006,906.677451
12/13/2006,904.9364953
12/14/2006,909.3759577
12/15/2006,912.0231374
12/18/2006,911.2775037
12/19/2006,915.294478
12/20/2006,915.6043883
12/21/2006,913.8566397
12/22/2006,908.9751922
12/25/2006,908.9751922
12/26/2006,910.2315385
12/27/2006,914.6963056
12/28/2006,914.8389241
12/29/2006,911.6412338
1/1/2007,911.6412338
1/2/2007,911.6412338
1/3/2007,912.2824416
1/4/2007,921.3894806
1/5/2007,916.4322645
1/8/2007,918.0375432
1/9/2007,917.029986
1/10/2007,918.4563264
1/11/2007,929.3662005
1/12/2007,933.9214572
1/15/2007,933.9214572
1/16/2007,936.7778388
1/17/2007,941.666417
1/18/2007,942.7362489
1/19/2007,944.7242253
1/22/2007,938.2781987
1/23/2007,935.0767151
1/24/2007,942.6074284
1/25/2007,936.7793795
1/26/2007,932.1301682
1/29/2007,932.0796235
1/30/2007,937.4065731
1/31/2007,941.5845612
2/1/2007,948.8034688
2/2/2007,947.6586924
2/5/2007,947.6133072
2/6/2007,945.750579
2/7/2007,947.2283056
2/8/2007,946.9934137
2/9/2007,942.4559352
2/12/2007,940.5654675
2/13/2007,943.6302762
2/14/2007,948.729555
2/15/2007,952.3023123
2/16/2007,950.0112471
2/19/2007,950.0112471
2/20/2007,951.4560697
2/21/2007,948.463213
2/22/2007,945.9904054
2/23/2007,943.0725549
2/26/2007,945.0447245
2/27/2007,919.3176079
2/28/2007,922.4781278
3/1/2007,917.534148
3/2/2007,908.9059926
3/5/2007,903.0210819
3/6/2007,913.3132237
3/7/2007,911.0781977
3/8/2007,915.5377452
3/9/2007,916.9397751
3/12/2007,918.5256205
3/13/2007,904.5141536
3/14/2007,906.9937905
3/15/2007,908.631127
3/16/2007,906.3908604
3/19/2007,916.4343327
3/20/2007,920.9264624
3/21/2007,931.8306534
3/22/2007,933.3626556
3/23/2007,931.0122141
3/26/2007,932.561222
3/27/2007,926.3447173
3/28/2007,921.3236443
3/29/2007,923.2733639
3/30/2007,925.1502892
4/2/2007,929.191637
4/3/2007,939.8292719
4/4/2007,944.0733904
4/5/2007,950.396223
4/6/2007,950.396223
4/9/2007,950.5771735
4/10/2007,951.5704321
4/11/2007,949.0731401
4/12/2007,958.0909355
4/13/2007,969.222551
4/16/2007,978.6104475
4/17/2007,982.0090558
4/18/2007,978.8560374
4/19/2007,981.9385488
4/20/2007,987.9674383
4/23/2007,987.6911982
4/24/2007,987.4400778
4/25/2007,991.1249906
4/26/2007,992.6549759
4/27/2007,988.7371018
4/30/2007,982.6477146
5/1/2007,986.3871544
5/2/2007,992.792544
5/3/2007,993.8713553
5/4/2007,998.9460246
5/7/2007,1001.728727
5/8/2007,998.8162919
5/9/2007,1000.215409
5/10/2007,982.0083558
5/11/2007,988.3970607
5/14/2007,988.1060939
5/15/2007,985.3907833
5/16/2007,994.877957
5/17/2007,990.2665721
5/18/2007,995.6079528
5/21/2007,998.2674351
5/22/2007,999.6551085
5/23/2007,1000.88245
5/24/2007,996.6670079
5/25/2007,998.1558013
5/28/2007,998.1558013
5/29/2007,998.8875628
5/30/2007,997.9447625
5/31/2007,1000
6/1/2007,1002.885682
6/4/2007,1001.896941
6/5/2007,997.2122519
6/6/2007,988.2466716
6/7/2007,972.546386
6/8/2007,979.0769997
6/11/2007,979.103184
6/12/2007,970.7026962
6/13/2007,979.3152693
6/14/2007,980.7474181
6/15/2007,987.7092525
6/18/2007,983.5577482
6/19/2007,984.7515505
6/20/2007,971.1447561
6/21/2007,973.7628891
6/22/2007,958.9565061
6/25/2007,957.6201744
6/26/2007,963.4162184
6/27/2007,970.7725749
6/28/2007,971.3985279
6/29/2007,967.3377559
7/2/2007,977.1820652
7/3/2007,978.6582671
7/4/2007,978.6582671
7/5/2007,979.8553973
7/6/2007,980.3185262
7/9/2007,978.448661
7/10/2007,968.5012402
7/11/2007,975.0774046
7/12/2007,990.2084385
7/13/2007,989.3178742
7/16/2007,988.5618995
7/17/2007,984.682332
7/18/2007,981.2707543
7/19/2007,978.505283
7/20/2007,970.233853
7/23/2007,978.3336663
7/24/2007,965.8121232
7/25/2007,969.2017638
7/26/2007,951.1304053
7/27/2007,933.8567577
7/30/2007,939.8284604
7/31/2007,930.9871272
8/1/2007,937.3849852
8/2/2007,945.1886784
8/3/2007,931.5984998
8/6/2007,951.9757799
8/7/2007,954.5572571
8/8/2007,965.1904095
8/9/2007,943.6226816
8/10/2007,941.7153786
8/13/2007,943.6488572
8/14/2007,933.960949
8/15/2007,930.0969772
8/16/2007,927.2797792
8/17/2007,938.4863477
8/20/2007,939.0362239
8/21/2007,939.5312912
8/22/2007,947.6957672
8/23/2007,948.7710092
8/24/2007,956.7809665
8/27/2007,951.6578364
8/28/2007,938.8527058
8/29/2007,950.4274831
8/30/2007,949.1147381
8/31/2007,956.0574787
9/3/2007,956.0574787
9/4/2007,963.9301646
9/5/2007,959.2045082
9/6/2007,965.3409608
9/7/2007,952.6665994
9/10/2007,952.6098345
9/11/2007,963.2453748
9/12/2007,966.2240802
9/13/2007,969.3517762
9/14/2007,967.5785063
9/17/2007,960.2962659
9/18/2007,978.3816612
9/19/2007,985.2110923
9/20/2007,980.0506363
9/21/2007,985.2890447
9/24/2007,982.4393366
9/25/2007,982.0132004
9/26/2007,988.3036035
9/27/2007,990.1472082
9/28/2007,985.4580955
10/1/2007,996.6167731
10/2/2007,994.0717267
10/3/2007,995.878692
10/4/2007,999.217568
10/5/2007,1007.898709
10/8/2007,1004.634105
10/9/2007,1010.052715
10/10/2007,1009.918266
10/11/2007,1003.317201
10/12/2007,1007.688917
10/15/2007,998.6907777
10/16/2007,991.2757845
10/17/2007,991.8459392
10/18/2007,994.1389391
10/19/2007,980.6166362
10/22/2007,980.1066503
10/23/2007,992.0983057
10/24/2007,988.216293
10/25/2007,989.9746233
10/26/2007,993.5424641
10/29/2007,996.3135006
10/30/2007,995.1977472
10/31/2007,1004.376838
11/1/2007,987.4074969
11/2/2007,986.5246328
11/5/2007,984.2154004
11/6/2007,988.6211091
11/7/2007,969.3954754
11/8/2007,975.0568128
11/9/2007,970.1701282
11/12/2007,973.1582316
11/13/2007,986.5468981
11/14/2007,984.4418921
11/15/2007,981.6558402
11/16/2007,986.6261757
11/19/2007,977.2222192
11/20/2007,980.1527152
11/21/2007,964.3083621
11/22/2007,964.3083621
11/23/2007,977.5114801
11/26/2007,967.1281551
11/27/2007,986.4666152
11/28/2007,1004.05287
11/29/2007,1007.000337
11/30/2007,1010.302182
12/3/2007,1002.982456
12/4/2007,999.456819
12/5/2007,1010.137797
12/6/2007,1017.885659
12/7/2007,1016.814751
12/10/2007,1019.659553
12/11/2007,1003.768498
12/12/2007,1005.738987
12/13/2007,1004.116462
12/14/2007,994.5473058
12/17/2007,982.2535085
12/18/2007,989.3133955
12/19/2007,986.6315624
12/20/2007,992.4776887
12/21/2007,1004.022001
12/24/2007,1006.247435
12/25/2007,1006.247435
12/26/2007,1005.973349
12/27/2007,993.5868844
12/28/2007,993.42416
12/31/2007,985.1572167
1/1/2008,985.1572167
1/2/2008,977.6692647
1/3/2008,982.0555078
1/4/2008,971.1795136
1/7/2008,989.7531491
1/8/2008,995.8494322
1/9/2008,1010.891002
1/10/2008,1013.943996
1/11/2008,1013.652853
1/14/2008,1009.961482
1/15/2008,994.867653
1/16/2008,1001.724759
1/17/2008,984.1386155
1/18/2008,968.5257829
1/21/2008,968.5257829
1/22/2008,940.3643885
1/23/2008,936.5819662
1/24/2008,934.6846308
1/25/2008,920.4408151
1/28/2008,933.9355581
1/29/2008,936.3906815
1/30/2008,927.06937
1/31/2008,935.6241115
2/1/2008,946.6838394
2/4/2008,949.426191
2/5/2008,930.9214801
2/6/2008,930.9195936
2/7/2008,932.8887128
2/8/2008,923.7299649
2/11/2008,922.6486393
2/12/2008,932.5842925
2/13/2008,938.804824
2/14/2008,926.9171903
2/15/2008,929.9427676
2/18/2008,929.9427676
2/19/2008,933.554618
2/20/2008,932.3823366
2/21/2008,922.0912406
2/22/2008,922.1149677
2/25/2008,938.1923994
2/26/2008,941.4802204
2/27/2008,935.0042186
2/28/2008,927.622589
2/29/2008,913.3677082
3/3/2008,914.1002577
3/4/2008,913.4640995
3/5/2008,913.2520355
3/6/2008,893.682364
3/7/2008,883.6959426
3/10/2008,870.6455114
3/11/2008,870.5918047
3/12/2008,868.2584049
3/13/2008,872.976414
3/14/2008,856.594381
3/17/2008,851.5620579
3/18/2008,872.8922023
3/19/2008,868.1613112
3/20/2008,875.9764767
3/21/2008,875.9764767
3/24/2008,883.9540806
3/25/2008,885.264217
3/26/2008,881.7468776
3/27/2008,880.8866546
3/28/2008,875.7925508
3/31/2008,873.2229552
4/1/2008,894.8045087
4/2/2008,888.0925305
4/3/2008,887.5642172
4/4/2008,895.8556417
4/7/2008,899.1981756
4/8/2008,897.5382996
4/9/2008,891.1059996
4/10/2008,900.3177405
4/11/2008,885.8783378
4/14/2008,882.7888932
4/15/2008,880.7404016
4/16/2008,887.5714737
4/17/2008,879.8289705
4/18/2008,888.6462433
4/21/2008,884.315326
4/22/2008,872.8239608
4/23/2008,884.1349774
4/24/2008,885.4544577
4/25/2008,893.5249397
4/28/2008,897.0363229
4/29/2008,889.6185531
4/30/2008,886.3033295
5/1/2008,900.6208157
5/2/2008,899.8603789
5/5/2008,897.0561437
5/6/2008,896.577364
5/7/2008,885.2049685
5/8/2008,888.0558838
5/9/2008,884.7241484
5/12/2008,891.0972212
5/13/2008,886.6794041
5/14/2008,890.5525863
5/15/2008,890.4816096
5/16/2008,892.329902
5/19/2008,895.0897074
5/20/2008,894.3726516
5/21/2008,888.5049279
5/22/2008,895.1266238
5/23/2008,885.2182707
5/26/2008,885.2182707
5/27/2008,891.2876579
5/28/2008,890.0265052
5/29/2008,904.0216446
5/30/2008,905.7546857
6/2/2008,896.9113287
6/3/2008,898.7095705
6/4/2008,902.4745024
6/5/2008,911.3754647
6/6/2008,888.8851553
6/9/2008,883.9038881
6/10/2008,879.2080609
6/11/2008,866.2691855
6/12/2008,870.07557
6/13/2008,881.0048402
6/16/2008,878.2922957
6/17/2008,874.7167626
6/18/2008,867.2269896
6/19/2008,872.4813823
6/20/2008,860.5727215
6/23/2008,861.5703061
6/24/2008,862.5989783
6/25/2008,870.7390552
6/26/2008,853.5040417
6/27/2008,857.6542783
6/30/2008,864.3015631
7/1/2008,869.5802274
7/2/2008,866.1578428
7/3/2008,866.0430782
7/4/2008,866.0430782
7/7/2008,861.1310804
7/8/2008,886.7810784
7/9/2008,883.1752727
7/10/2008,887.6009084
7/11/2008,879.0130188
7/14/2008,875.8321427
7/15/2008,887.253276
7/16/2008,894.4415676
7/17/2008,901.9804406
7/18/2008,897.8366377
7/21/2008,892.1307
7/22/2008,901.9378155
7/23/2008,910.1799013
7/24/2008,908.0115947
7/25/2008,914.1205114
7/28/2008,904.5463548
7/29/2008,910.6127401
7/30/2008,910.5969241
7/31/2008,915.2615726
8/1/2008,908.3662183
8/4/2008,917.478841
8/5/2008,939.0734733
8/6/2008,942.5586354
8/7/2008,930.3010786
8/8/2008,952.3252524
8/11/2008,955.2684032
8/12/2008,952.1801492
8/13/2008,949.2457141
8/14/2008,954.1823923
8/15/2008,961.2978497
8/18/2008,951.2343474
8/19/2008,944.3133518
8/20/2008,939.4781192
8/21/2008,940.504592
8/22/2008,950.4928199
8/25/2008,935.6054728
8/26/2008,936.216365
8/27/2008,936.0203267
8/28/2008,944.6802437
8/29/2008,934.3121662
9/1/2008,934.3121662
9/2/2008,935.6931623
9/3/2008,936.4356467
9/4/2008,913.4975845
9/5/2008,909.4576243
9/8/2008,926.2886437
9/9/2008,911.0926846
9/10/2008,913.7874635
9/11/2008,925.0592518
9/12/2008,922.7203927
9/15/2008,903.8725364
9/16/2008,907.061166
9/17/2008,876.0496854
9/18/2008,896.2034805
9/19/2008,903.8928115
9/22/2008,881.5171639
9/23/2008,877.4898959
9/24/2008,880.1535455
9/25/2008,893.4190631
9/26/2008,896.553477
9/29/2008,847.1935373
9/30/2008,875.3006203
10/1/2008,873.5990856
10/2/2008,858.3364848
10/3/2008,851.3036642
10/6/2008,811.3815019
10/7/2008,783.2843567
10/8/2008,773.3469616
10/9/2008,718.7211362
10/10/2008,696.4821603
10/13/2008,779.974564
10/14/2008,777.8432321
10/15/2008,727.1246266
10/16/2008,753.3986062
10/17/2008,753.1854058
10/20/2008,782.3920045
10/21/2008,771.3288107
10/22/2008,734.8602332
10/23/2008,739.7506443
10/24/2008,719.6361836
10/27/2008,694.0097305
10/28/2008,741.6044444
10/29/2008,730.4962931
10/30/2008,749.6064775
10/31/2008,760.9948171
11/3/2008,767.770735
11/4/2008,778.2526721
11/5/2008,753.0507803
11/6/2008,730.5618424
11/7/2008,749.8128814
11/10/2008,745.5354121
11/11/2008,733.712469
11/12/2008,708.0133183
11/13/2008,750.0310645
11/14/2008,723.6806365
11/17/2008,709.3221322
11/18/2008,713.9648174
11/19/2008,679.8501254
11/20/2008,635.889665
11/21/2008,660.2536421
11/24/2008,682.8918792
11/25/2008,686.7969699
11/26/2008,696.6638388
11/27/2008,696.6638388
11/28/2008,705.0314858
12/1/2008,659.9471982
12/2/2008,681.998805
12/3/2008,700.3823394
12/4/2008,684.3659734
12/5/2008,708.1449232
12/8/2008,717.7388122
12/9/2008,702.2236703
12/10/2008,706.7966916
12/11/2008,706.1606231
12/12/2008,710.2596576
12/15/2008,704.9752176
12/16/2008,734.6687756
12/17/2008,730.673558
12/18/2008,735.2994027
12/19/2008,741.2706973
12/22/2008,735.6885238
12/23/2008,732.5697348
12/24/2008,733.2552152
12/25/2008,733.2552152
12/26/2008,735.365285
12/29/2008,730.1649174
12/30/2008,748.3132539
12/31/2008,755.0671158
1/1/2009,755.0671158
1/2/2009,770.2680286
1/5/2009,764.2318696
1/6/2009,754.777102
1/7/2009,746.8705729
1/8/2009,750.5741036
1/9/2009,743.260942
1/12/2009,735.6218321
1/13/2009,742.9722285
1/14/2009,731.5555481
1/15/2009,737.543917
1/16/2009,744.6933978
1/19/2009,744.6933978
1/20/2009,723.07069
1/21/2009,740.6223655
1/22/2009,740.2262765
1/23/2009,740.6728494
1/26/2009,739.3963299
1/27/2009,753.9144563
1/28/2009,763.9491225
1/29/2009,754.4585059
1/30/2009,745.457797
2/2/2009,753.0201765
2/3/2009,770.133591
2/4/2009,765.1327478
2/5/2009,772.7356469
2/6/2009,780.5645262
2/9/2009,777.6322979
2/10/2009,753.5859822
2/11/2009,762.4738752
2/12/2009,770.7800085
2/13/2009,764.443785
2/16/2009,764.443785
2/17/2009,749.0356587
2/18/2009,747.6370627
2/19/2009,745.6346628
2/20/2009,737.9937269
2/23/2009,719.0119528
2/24/2009,733.7969275
2/25/2009,719.5009509
2/26/2009,684.5678033
2/27/2009,657.5102179
3/2/2009,627.7549652
3/3/2009,626.8853795
3/4/2009,643.4496698
3/5/2009,622.4653873
3/6/2009,631.2598362
3/9/2009,625.4703639
3/10/2009,648.9291547
3/11/2009,636.8627061
3/12/2009,669.7355722
3/13/2009,690.3091494
3/16/2009,681.4180958
3/17/2009,693.7003217
3/18/2009,695.0386261
3/19/2009,679.3967003
3/20/2009,678.8496729
3/23/2009,705.5258832
3/24/2009,693.9306488
3/25/2009,699.282639
3/26/2009,710.9710588
3/27/2009,702.7460272
3/30/2009,696.8183591
3/31/2009,700.7044097
4/1/2009,698.7324355
4/2/2009,701.7908733
4/3/2009,691.3236714
4/6/2009,693.8991981
4/7/2009,687.3980805
4/8/2009,693.7831157
4/9/2009,700.3930056
4/10/2009,700.3930056
4/13/2009,702.7105233
4/14/2009,700.441694
4/15/2009,704.1617854
4/16/2009,707.512856
4/17/2009,714.4833244
4/20/2009,699.6781564
4/21/2009,695.2332047
4/22/2009,686.5654949
4/23/2009,686.3666623
4/24/2009,689.1929743
4/27/2009,695.4749369
4/28/2009,697.4090154
4/29/2009,704.5635089
4/30/2009,701.659632
5/1/2009,700.6213137
5/4/2009,714.3630197
5/5/2009,719.5440811
5/6/2009,715.4223055
5/7/2009,731.5588271
5/8/2009,739.1377323
5/11/2009,731.9702829
5/12/2009,739.5966418
5/13/2009,736.3248942
5/14/2009,737.9852252
5/15/2009,729.3557966
5/18/2009,738.1714175
5/19/2009,734.9522127
5/20/2009,737.375186
5/21/2009,727.9671566
5/22/2009,727.2872063
5/25/2009,727.2872063
5/26/2009,739.6355578
5/27/2009,732.0310949
5/28/2009,735.5126828
5/29/2009,746.722415
6/1/2009,751.97377
6/2/2009,760.9437964
6/3/2009,758.0429374
6/4/2009,750.3592855
6/5/2009,748.8335706
6/8/2009,741.3521033
6/9/2009,740.2818941
6/10/2009,737.41524
6/11/2009,745.0782211
6/12/2009,748.5620527
6/15/2009,728.0604106
6/16/2009,728.1586632
6/17/2009,743.0092331
6/18/2009,758.8772571
6/19/2009,763.1441673
6/22/2009,747.632046
6/23/2009,746.3256331
6/24/2009,751.6963327
6/25/2009,772.5572516
6/26/2009,773.6402853
6/29/2009,777.4869815
6/30/2009,772.5661023
7/1/2009,772.3195209
7/2/2009,753.3018143
7/3/2009,753.3018143
7/6/2009,757.3957657
7/7/2009,754.3286046
7/8/2009,758.1545663
7/9/2009,751.4951148
7/10/2009,748.3025173
7/13/2009,759.8542816
7/14/2009,762.423324
7/15/2009,770.0392267
7/16/2009,776.702032
7/17/2009,773.1088957
7/20/2009,777.3765044
7/21/2009,787.5644345
7/22/2009,783.0234146
7/23/2009,801.7177826
7/24/2009,814.5975691
7/27/2009,815.3331279
7/28/2009,817.8911769
7/29/2009,820.3209594
7/30/2009,821.6000083
7/31/2009,816.9640328
8/3/2009,822.4442931
8/4/2009,823.4115762
8/5/2009,813.566191
8/6/2009,804.2595216
8/7/2009,811.2296759
8/10/2009,816.8738784
8/11/2009,814.1489647
8/12/2009,818.2818395
8/13/2009,819.2110282
8/14/2009,815.9264212
8/17/2009,814.2985829
8/18/2009,814.1512138
8/19/2009,824.7053918
8/20/2009,829.7506581
8/21/2009,839.7120464
8/24/2009,842.5172325
8/25/2009,845.7499654
8/26/2009,843.9801992
8/27/2009,845.4703312
8/28/2009,838.0927283
8/31/2009,835.893365
9/1/2009,825.0102004
9/2/2009,824.7571647
9/3/2009,825.2533051
9/4/2009,836.0912288
9/7/2009,836.0912288
9/8/2009,833.9340886
9/9/2009,843.2958925
9/10/2009,849.3269853
9/11/2009,849.7291041
9/14/2009,855.7658845
9/15/2009,849.8184048
9/16/2009,856.0439941
9/17/2009,856.2203114
9/18/2009,855.2470701
9/21/2009,860.7606535
9/22/2009,857.7620977
9/23/2009,848.3919172
9/24/2009,843.9440689
9/25/2009,843.0059307
9/28/2009,856.0326648
9/29/2009,855.0460821
9/30/2009,851.4889383
10/1/2009,836.1184119
10/2/2009,833.542741
10/5/2009,838.450219
10/6/2009,845.4896902
10/7/2009,847.6757749
10/8/2009,848.1182361
10/9/2009,856.9645829
10/12/2009,859.7844947
10/13/2009,852.38704
10/14/2009,864.7725046
10/15/2009,869.901136
10/16/2009,866.4302979
10/19/2009,874.4771955
10/20/2009,864.7142409
10/21/2009,853.0213651
10/22/2009,860.3859108
10/23/2009,851.0678366
10/26/2009,841.8252579
10/27/2009,844.9192183
10/28/2009,830.7640816
10/29/2009,839.9234266
10/30/2009,826.9851974
11/2/2009,832.7473621
11/3/2009,834.2114222
11/4/2009,842.3442274
11/5/2009,857.4494195
11/6/2009,860.2363094
11/9/2009,874.1177821
11/10/2009,878.232573
11/11/2009,880.4028778
11/12/2009,874.8802144
11/13/2009,876.7861535
11/16/2009,889.3811065
11/17/2009,890.1888523
11/18/2009,891.4233639
11/19/2009,885.3283555
11/20/2009,889.6919013
11/23/2009,899.258397
11/24/2009,906.0811428
11/25/2009,910.8129431
11/26/2009,910.8129431
11/27/2009,900.7209586
11/30/2009,898.2138736
12/1/2009,909.8441086
12/2/2009,913.3219539
12/3/2009,907.6683305
12/4/2009,909.2881201
12/7/2009,907.9704638
12/8/2009,901.268595
12/9/2009,905.5785167
12/10/2009,915.3195079
12/11/2009,915.6611815
12/14/2009,924.6570928
12/15/2009,924.7551146
12/16/2009,922.1042391
12/17/2009,912.5887558
12/18/2009,915.7276597
12/21/2009,926.2340401
12/22/2009,931.4432772
12/23/2009,932.11575
12/24/2009,932.3581659
12/25/2009,932.3581659
12/28/2009,935.7298943
12/29/2009,934.3838789
12/30/2009,933.6527241
12/31/2009,923.1298862
1/1/2010,923.1298862
1/4/2010,936.3744019
1/5/2010,931.5689512
1/6/2010,936.1058349
1/7/2010,940.1411665
1/8/2010,942.6061388
1/11/2010,946.9342817
1/12/2010,940.9749
1/13/2010,954.2786585
1/14/2010,960.9974258
1/15/2010,955.3934202
1/18/2010,955.3934202
1/19/2010,974.3482453
1/20/2010,968.8247254
1/21/2010,948.4324477
1/22/2010,937.2254866
1/25/2010,936.6965183
1/26/2010,933.1798804
1/27/2010,938.2498421
1/28/2010,930.9039461
1/29/2010,926.3196977
2/1/2010,930.804789
2/2/2010,948.3028284
2/3/2010,939.6317018
2/4/2010,914.5061313
2/5/2010,912.078017
2/8/2010,908.4880712
2/9/2010,914.9669025
2/10/2010,910.5216861
2/11/2010,917.9760646
2/12/2010,917.5978681
2/15/2010,917.5978681
2/16/2010,925.6137707
2/17/2010,932.9839697
2/18/2010,936.598624
2/19/2010,936.1146964
2/22/2010,935.3702025
2/23/2010,925.0166872
2/24/2010,931.6426922
2/25/2010,930.7204431
2/26/2010,932.2704974
3/1/2010,943.9218008
3/2/2010,949.2022632
3/3/2010,945.5498623
3/4/2010,943.7895839
3/5/2010,955.6054996
3/8/2010,952.2798734
3/9/2010,951.7507014
3/10/2010,954.6987899
3/11/2010,959.8350747
3/12/2010,956.3878809
3/15/2010,960.8985352
3/16/2010,963.3985337
3/17/2010,964.6963367
3/18/2010,969.9290319
3/19/2010,969.6965073
3/22/2010,976.8460388
3/23/2010,981.2193866
3/24/2010,972.2537298
3/25/2010,967.2491179
3/26/2010,961.2196731
3/29/2010,969.1466842
3/30/2010,970.3769462
3/31/2010,966.5686811
4/1/2010,972.4184292
4/2/2010,972.4184292
4/5/2010,972.0317599
4/6/2010,970.5698133
4/7/2010,966.3125493
4/8/2010,963.9340754
4/9/2010,968.0559197
4/12/2010,966.4762543
4/13/2010,967.0870502
4/14/2010,966.2708781
4/15/2010,964.7805401
4/16/2010,959.0579563
4/19/2010,964.9044906
4/20/2010,969.1976777
4/21/2010,953.4982894
4/22/2010,942.6595228
4/23/2010,952.6693567
4/26/2010,942.0313517
4/27/2010,931.4346787
4/28/2010,937.6109354
4/29/2010,952.4525735
4/30/2010,940.6737972
5/3/2010,947.4399252
5/4/2010,937.4952118
5/5/2010,937.0238744
5/6/2010,911.3662317
5/7/2010,896.1111439
5/10/2010,922.2811139
5/11/2010,922.5744589
5/12/2010,932.0743932
5/13/2010,923.4923979
5/14/2010,908.7036735
5/17/2010,910.2292102
5/18/2010,902.7891531
5/19/2010,900.2040406
5/20/2010,868.8995065
5/21/2010,871.0621247
5/24/2010,869.6974417
5/25/2010,865.0695468
5/26/2010,861.6464505
5/27/2010,880.9922583
5/28/2010,875.3096643
5/31/2010,875.3096643
6/1/2010,864.8894797
6/2/2010,886.2072519
6/3/2010,892.0256796
6/4/2010,863.8894466
6/7/2010,860.1563553
6/8/2010,859.6674585
6/9/2010,856.0297627
6/10/2010,874.6582342
6/11/2010,883.7610028
6/14/2010,885.6585633
6/15/2010,900.4076037
6/16/2010,901.8920656
6/17/2010,903.0183899
6/18/2010,900.5402364
6/21/2010,896.4444648
6/22/2010,887.4393879
6/23/2010,884.6808059
6/24/2010,877.3131987
6/25/2010,881.0426829
6/28/2010,881.0683072
6/29/2010,862.6684704
6/30/2010,856.2751601
7/1/2010,847.4521794
7/2/2010,848.8839905
7/5/2010,848.8839905
7/6/2010,851.0820621
7/7/2010,868.089491
7/8/2010,876.6498719
7/9/2010,878.9274308
7/12/2010,875.7764099
7/13/2010,884.3445562
7/14/2010,884.5940525
7/15/2010,887.0236399
7/16/2010,866.0970591
7/19/2010,868.9830771
7/20/2010,868.1541599
7/21/2010,854.4592321
7/22/2010,861.1591337
7/23/2010,863.1215604
7/26/2010,877.0147202
7/27/2010,876.0095696
7/28/2010,863.0930216
7/29/2010,861.6082105
7/30/2010,865.4911191
8/2/2010,881.0930196
8/3/2010,887.1956262
8/4/2010,897.92709
8/5/2010,896.2609284
8/6/2010,899.1214818
8/9/2010,902.193124
8/10/2010,901.9912349
8/11/2010,878.270553
8/12/2010,881.6192577
8/13/2010,877.5891294
8/16/2010,875.3602835
8/17/2010,886.7596082
8/18/2010,886.023868
8/19/2010,870.7966154
8/20/2010,867.7217054
8/23/2010,868.8343296
8/24/2010,851.4209145
8/25/2010,860.1177065
8/26/2010,852.5215335
8/27/2010,862.8755002
8/30/2010,852.4334936
8/31/2010,848.5284545
9/1/2010,868.893412
9/2/2010,875.4689544
9/3/2010,883.9067375
9/6/2010,883.9067375
9/7/2010,877.5767281
9/8/2010,882.5137215
9/9/2010,891.7905708
9/10/2010,899.6862704
9/13/2010,902.4981299
9/14/2010,905.3778518
9/15/2010,913.4317327
9/16/2010,911.0355016
9/17/2010,911.5844869
9/20/2010,924.3104296
9/21/2010,924.492215
9/22/2010,924.3674269
9/23/2010,920.0649048
9/24/2010,933.6165992
9/27/2010,927.0337986
9/28/2010,934.9984271
9/29/2010,932.7047694
9/30/2010,930.753887
10/1/2010,930.9074061
10/4/2010,921.7640607
10/5/2010,939.2312075
10/6/2010,935.6777545
10/7/2010,936.1761975
10/8/2010,939.8456137
10/11/2010,940.1693602
10/12/2010,942.612855
10/13/2010,949.0139134
10/14/2010,947.408109
10/15/2010,950.7835633
10/18/2010,958.5562731
10/19/2010,941.0899767
10/20/2010,947.6068797
10/21/2010,950.0563956
10/22/2010,951.6913039
10/25/2010,955.695032
10/26/2010,953.0884777
10/27/2010,949.2734462
10/28/2010,953.2728565
10/29/2010,948.7623162
11/1/2010,949.0058727
11/2/2010,956.9838168
11/3/2010,957.9584615
11/4/2010,963.6185118
11/5/2010,959.592069
11/8/2010,956.893811
11/9/2010,952.8572077
11/10/2010,955.2674338
11/11/2010,956.5588776
11/12/2010,945.2825997
11/15/2010,944.5570163
11/16/2010,931.8760726
11/17/2010,933.097079
11/18/2010,945.8054494
11/19/2010,946.5304748
11/22/2010,947.0999495
11/23/2010,935.1409978
11/24/2010,944.3756498
11/25/2010,944.3756498
11/26/2010,938.4461551
11/29/2010,935.4339279
11/30/2010,927.8471812
12/1/2010,945.0491446
12/2/2010,951.6180846
12/3/2010,953.32288
12/6/2010,947.8473758
12/7/2010,948.5423413
12/8/2010,949.9306475
12/9/2010,952.3972837
12/10/2010,962.7150846
12/13/2010,963.3477788
12/14/2010,974.4088932
12/15/2010,972.9370123
12/16/2010,980.8449312
12/17/2010,983.0145941
12/20/2010,983.7672569
12/21/2010,983.591749
12/22/2010,985.3631238
12/23/2010,985.13064
12/24/2010,985.13064
12/27/2010,983.1532495
12/28/2010,982.6350165
12/29/2010,983.1081252
12/30/2010,980.7028228
