Date,USA IMI/MATERIALS
11/3/2006,782.7526241
11/6/2006,792.6331564
11/7/2006,791.088163
11/8/2006,793.5745597
11/9/2006,799.0792058
11/10/2006,794.5293232
11/13/2006,801.0705886
11/14/2006,802.8822226
11/15/2006,805.3770685
11/16/2006,802.0623326
11/17/2006,802.0128729
11/20/2006,811.3554215
11/21/2006,816.072679
11/22/2006,824.6902082
11/23/2006,824.6902082
11/24/2006,825.5145543
11/27/2006,812.0221451
11/28/2006,813.4323144
11/29/2006,823.28385
11/30/2006,826.0657407
12/1/2006,821.4416221
12/4/2006,834.0980881
12/5/2006,837.0564181
12/6/2006,836.9903505
12/7/2006,839.8374758
12/8/2006,840.9689893
12/11/2006,839.1566029
12/12/2006,829.8602911
12/13/2006,833.0769493
12/14/2006,839.4238869
12/15/2006,844.6868882
12/18/2006,835.3535206
12/19/2006,840.422167
12/20/2006,837.8043198
12/21/2006,827.3921042
12/22/2006,823.1856969
12/25/2006,823.1856969
12/26/2006,830.9972011
12/27/2006,841.1148096
12/28/2006,838.7462067
12/29/2006,833.2225839
1/1/2007,833.2225839
1/2/2007,833.2225839
1/3/2007,831.250142
1/4/2007,825.2445014
1/5/2007,818.7970529
1/8/2007,819.3668531
1/9/2007,818.9062573
1/10/2007,822.7862349
1/11/2007,833.8356329
1/12/2007,844.2412797
1/15/2007,844.2412797
1/16/2007,844.9603847
1/17/2007,847.1164506
1/18/2007,842.7261635
1/19/2007,854.0960175
1/22/2007,846.4933785
1/23/2007,858.3556214
1/24/2007,868.4265788
1/25/2007,863.9868489
1/26/2007,865.2326044
1/29/2007,864.570672
1/30/2007,867.9237602
1/31/2007,877.0898968
2/1/2007,885.1508697
2/2/2007,883.7732192
2/5/2007,879.2081071
2/6/2007,886.2892481
2/7/2007,886.4359621
2/8/2007,885.7270666
2/9/2007,882.3709555
2/12/2007,883.8694905
2/13/2007,901.7808508
2/14/2007,906.8500949
2/15/2007,911.6751254
2/16/2007,914.3813647
2/19/2007,914.3813647
2/20/2007,920.2011609
2/21/2007,930.5246165
2/22/2007,926.8788747
2/23/2007,927.5404122
2/26/2007,934.0907229
2/27/2007,894.3077348
2/28/2007,899.7966155
3/1/2007,894.6823176
3/2/2007,878.3607412
3/5/2007,866.1018387
3/6/2007,884.7576706
3/7/2007,882.6439005
3/8/2007,894.223931
3/9/2007,898.8805178
3/12/2007,904.456263
3/13/2007,881.2896945
3/14/2007,888.5633789
3/15/2007,900.5374448
3/16/2007,892.5437198
3/19/2007,905.6148063
3/20/2007,913.490254
3/21/2007,925.038342
3/22/2007,923.0257399
3/23/2007,925.6058231
3/26/2007,932.9518199
3/27/2007,922.7525231
3/28/2007,915.3711744
3/29/2007,919.8134616
3/30/2007,919.2209385
4/2/2007,923.0579195
4/3/2007,933.9790176
4/4/2007,933.5445804
4/5/2007,933.5471447
4/6/2007,933.5471447
4/9/2007,943.1978111
4/10/2007,938.9841821
4/11/2007,931.9794197
4/12/2007,940.8343537
4/13/2007,944.4145873
4/16/2007,955.9326939
4/17/2007,950.9608977
4/18/2007,944.2084255
4/19/2007,942.2963887
4/20/2007,953.4103903
4/23/2007,953.1311818
4/24/2007,949.0990697
4/25/2007,964.3097732
4/26/2007,963.1981046
4/27/2007,960.1999711
4/30/2007,944.4618827
5/1/2007,938.9857318
5/2/2007,950.8995583
5/3/2007,959.3581082
5/4/2007,963.7283223
5/7/2007,974.0172775
5/8/2007,974.4565707
5/9/2007,980.202899
5/10/2007,962.3309951
5/11/2007,973.9907794
5/14/2007,970.022576
5/15/2007,974.7557392
5/16/2007,978.2793939
5/17/2007,978.3346024
5/18/2007,984.9761367
5/21/2007,987.0058045
5/22/2007,984.8154358
5/23/2007,985.5781489
5/24/2007,970.4223766
5/25/2007,983.3891138
5/28/2007,983.3891138
5/29/2007,982.5561492
5/30/2007,995.9502954
5/31/2007,1000
6/1/2007,1011.936216
6/4/2007,1010.812586
6/5/2007,1008.052212
6/6/2007,993.411385
6/7/2007,971.1051067
6/8/2007,987.6888539
6/11/2007,980.9199972
6/12/2007,969.5336963
6/13/2007,989.7124441
6/14/2007,997.3171294
6/15/2007,1009.15793
6/18/2007,1009.073814
6/19/2007,1013.704111
6/20/2007,1000.657317
6/21/2007,1010.059303
6/22/2007,1003.962505
6/25/2007,994.4962014
6/26/2007,983.3492076
6/27/2007,989.0195157
6/28/2007,992.550452
6/29/2007,998.0035495
7/2/2007,1014.732474
7/3/2007,1015.230717
7/4/2007,1015.230717
7/5/2007,1020.640017
7/6/2007,1027.161137
7/9/2007,1030.059653
7/10/2007,1012.472289
7/11/2007,1023.981661
7/12/2007,1049.09498
7/13/2007,1059.773912
7/16/2007,1050.779596
7/17/2007,1058.846713
7/18/2007,1062.808094
7/19/2007,1063.847649
7/20/2007,1047.335944
7/23/2007,1049.84028
7/24/2007,1026.032535
7/25/2007,1014.824795
7/26/2007,978.9834108
7/27/2007,958.7707562
7/30/2007,978.8451821
7/31/2007,972.6438985
8/1/2007,974.4196842
8/2/2007,973.4904733
8/3/2007,945.8919338
8/6/2007,953.2522302
8/7/2007,957.3889557
8/8/2007,976.7494477
8/9/2007,946.2323874
8/10/2007,952.0185506
8/13/2007,951.3503362
8/14/2007,928.6021754
8/15/2007,900.0797452
8/16/2007,890.6810851
8/17/2007,911.6147111
8/20/2007,924.0726239
8/21/2007,929.4783799
8/22/2007,957.8977321
8/23/2007,950.1797619
8/24/2007,968.4929939
8/27/2007,961.1535758
8/28/2007,933.0100057
8/29/2007,956.9012718
8/30/2007,954.9118192
8/31/2007,969.6279068
9/3/2007,969.6279068
9/4/2007,978.5913886
9/5/2007,969.1004884
9/6/2007,977.620538
9/7/2007,956.287225
9/10/2007,945.1830959
9/11/2007,958.1866786
9/12/2007,956.20796
9/13/2007,966.5916555
9/14/2007,973.4958052
9/17/2007,970.832334
9/18/2007,1009.601559
9/19/2007,1023.200097
9/20/2007,1020.58579
9/21/2007,1027.382564
9/24/2007,1021.959325
9/25/2007,1021.708044
9/26/2007,1033.279404
9/27/2007,1045.366453
9/28/2007,1039.899868
10/1/2007,1056.124114
10/2/2007,1050.561906
10/3/2007,1037.884155
10/4/2007,1040.265281
10/5/2007,1059.078917
10/8/2007,1053.441997
10/9/2007,1073.240232
10/10/2007,1068.174558
10/11/2007,1062.089228
10/12/2007,1074.068329
10/15/2007,1063.687727
10/16/2007,1050.165508
10/17/2007,1049.503779
10/18/2007,1062.16576
10/19/2007,1037.482696
10/22/2007,1034.468111
10/23/2007,1048.796277
10/24/2007,1053.227375
10/25/2007,1056.896216
10/26/2007,1073.612671
10/29/2007,1083.016748
10/30/2007,1062.890334
10/31/2007,1085.65325
11/1/2007,1049.721018
11/2/2007,1057.089275
11/5/2007,1046.094108
11/6/2007,1071.061481
11/7/2007,1038.527633
11/8/2007,1050.160977
11/9/2007,1030.363218
11/12/2007,993.9541751
11/13/2007,1016.400982
11/14/2007,1020.996884
11/15/2007,997.3309517
11/16/2007,999.6182837
11/19/2007,966.4893592
11/20/2007,979.3099346
11/21/2007,962.7793159
11/22/2007,962.7793159
11/23/2007,980.8072351
11/26/2007,963.4345564
11/27/2007,973.8057141
11/28/2007,1019.234408
11/29/2007,1023.620792
11/30/2007,1033.131015
12/3/2007,1030.395868
12/4/2007,1023.701962
12/5/2007,1041.670516
12/6/2007,1063.836104
12/7/2007,1071.935645
12/10/2007,1085.738889
12/11/2007,1045.081227
12/12/2007,1056.673032
12/13/2007,1062.851774
12/14/2007,1042.737187
12/17/2007,1013.005888
12/18/2007,1021.455673
12/19/2007,1018.661901
12/20/2007,1039.225474
12/21/2007,1063.265575
12/24/2007,1072.098491
12/25/2007,1072.098491
12/26/2007,1078.372052
12/27/2007,1060.808957
12/28/2007,1062.72948
12/31/2007,1053.884538
1/1/2008,1053.884538
1/2/2008,1044.503823
1/3/2008,1054.226343
1/4/2008,1022.729666
1/7/2008,1010.238
1/8/2008,990.7680509
1/9/2008,997.3941705
1/10/2008,1012.818497
1/11/2008,1002.570328
1/14/2008,1036.223391
1/15/2008,1004.189243
1/16/2008,973.5355288
1/17/2008,921.2180338
1/18/2008,933.7370808
1/21/2008,933.7370808
1/22/2008,923.4425227
1/23/2008,934.0702309
1/24/2008,961.9396078
1/25/2008,963.7240053
1/28/2008,983.6606454
1/29/2008,991.4303472
1/30/2008,986.8517174
1/31/2008,1006.481204
2/1/2008,1028.978468
2/4/2008,1017.59957
2/5/2008,980.5977119
2/6/2008,974.6906039
2/7/2008,980.517101
2/8/2008,997.5128672
2/11/2008,1013.9201
2/12/2008,1015.813831
2/13/2008,1028.617566
2/14/2008,1022.107988
2/15/2008,1020.390586
2/18/2008,1020.390586
2/19/2008,1039.827829
2/20/2008,1053.908699
2/21/2008,1037.369082
2/22/2008,1042.758169
2/25/2008,1072.689345
2/26/2008,1073.661717
2/27/2008,1074.101747
2/28/2008,1070.302048
2/29/2008,1034.019952
3/3/2008,1046.811659
3/4/2008,1026.582378
3/5/2008,1050.921805
3/6/2008,1034.739991
3/7/2008,999.4178996
3/10/2008,964.0987247
3/11/2008,1020.695242
3/12/2008,1017.994275
3/13/2008,1039.473669
3/14/2008,1025.43075
3/17/2008,1001.730291
3/18/2008,1039.887409
3/19/2008,977.1801322
3/20/2008,976.3092258
3/21/2008,976.3092258
3/24/2008,1007.441243
3/25/2008,1034.200701
3/26/2008,1035.751917
3/27/2008,1022.421112
3/28/2008,1020.222313
3/31/2008,1019.523426
4/1/2008,1046.028599
4/2/2008,1053.173633
4/3/2008,1069.813143
4/4/2008,1087.380092
4/7/2008,1085.390312
4/8/2008,1090.498084
4/9/2008,1079.383356
4/10/2008,1084.846913
4/11/2008,1069.083006
4/14/2008,1067.592141
4/15/2008,1071.955915
4/16/2008,1122.187174
4/17/2008,1115.511991
4/18/2008,1131.522145
4/21/2008,1133.392229
4/22/2008,1117.124423
4/23/2008,1101.572876
4/24/2008,1084.991064
4/25/2008,1117.483001
4/28/2008,1105.136255
4/29/2008,1071.339528
4/30/2008,1078.797648
5/1/2008,1073.970874
5/2/2008,1085.802649
5/5/2008,1100.874999
5/6/2008,1113.340791
5/7/2008,1097.912866
5/8/2008,1120.316359
5/9/2008,1107.235454
5/12/2008,1126.965644
5/13/2008,1131.752942
5/14/2008,1136.794777
5/15/2008,1154.126159
5/16/2008,1168.13313
5/19/2008,1161.400232
5/20/2008,1165.114822
5/21/2008,1132.087832
5/22/2008,1130.727463
5/23/2008,1114.59064
5/26/2008,1114.59064
5/27/2008,1109.99993
5/28/2008,1142.872549
5/29/2008,1130.479592
5/30/2008,1140.904143
6/2/2008,1134.438817
6/3/2008,1133.538783
6/4/2008,1129.142955
6/5/2008,1167.022747
6/6/2008,1138.992133
6/9/2008,1151.140963
6/10/2008,1136.836348
6/11/2008,1119.91781
6/12/2008,1118.028566
6/13/2008,1148.464797
6/16/2008,1150.26071
6/17/2008,1154.799714
6/18/2008,1149.01796
6/19/2008,1146.123727
6/20/2008,1127.194734
6/23/2008,1137.144881
6/24/2008,1107.820095
6/25/2008,1112.164563
6/26/2008,1076.931654
6/27/2008,1082.136794
6/30/2008,1077.260288
7/1/2008,1066.624573
7/2/2008,1006.14792
7/3/2008,1010.945959
7/4/2008,1010.945959
7/7/2008,1010.364901
7/8/2008,1007.820904
7/9/2008,1004.64209
7/10/2008,1027.178111
7/11/2008,1026.448585
7/14/2008,1027.419218
7/15/2008,1014.680885
7/16/2008,1026.480361
7/17/2008,1022.657187
7/18/2008,1018.369086
7/21/2008,1042.291916
7/22/2008,1038.993769
7/23/2008,1018.355288
7/24/2008,993.9996576
7/25/2008,1007.464004
7/28/2008,1002.438002
7/29/2008,1024.741763
7/30/2008,1058.076908
7/31/2008,1039.449788
8/1/2008,1016.243098
8/4/2008,971.3698146
8/5/2008,983.2917549
8/6/2008,998.3383017
8/7/2008,981.4592397
8/8/2008,988.8717116
8/11/2008,982.574813
8/12/2008,985.172604
8/13/2008,1011.684223
8/14/2008,1005.262668
8/15/2008,997.7287327
8/18/2008,990.616606
8/19/2008,987.1222005
8/20/2008,1006.790452
8/21/2008,1012.718216
8/22/2008,1011.671818
8/25/2008,988.9409917
8/26/2008,994.6151955
8/27/2008,1008.097255
8/28/2008,1022.787584
8/29/2008,1010.558397
9/1/2008,1010.558397
9/2/2008,983.3358231
9/3/2008,976.9049643
9/4/2008,937.3785137
9/5/2008,950.221845
9/8/2008,944.7153519
9/9/2008,895.9215062
9/10/2008,914.9459192
9/11/2008,932.8998114
9/12/2008,963.1442028
9/15/2008,909.5095002
9/16/2008,931.4852696
9/17/2008,890.4438403
9/18/2008,912.6796122
9/19/2008,967.4333323
9/22/2008,936.5081006
9/23/2008,905.681558
9/24/2008,897.44358
9/25/2008,896.7933706
9/26/2008,872.0759572
9/29/2008,792.9308832
9/30/2008,820.8771955
10/1/2008,805.5422302
10/2/2008,732.1451643
10/3/2008,727.9984186
10/6/2008,694.0013317
10/7/2008,653.1707741
10/8/2008,667.3778729
10/9/2008,622.5872126
10/10/2008,612.3992512
10/13/2008,694.4692814
10/14/2008,673.1761421
10/15/2008,590.567128
10/16/2008,616.9778218
10/17/2008,614.8105581
10/20/2008,662.7048908
10/21/2008,627.7010426
10/22/2008,575.8547089
10/23/2008,566.9428216
10/24/2008,545.974165
10/27/2008,517.6583731
10/28/2008,578.3754928
10/29/2008,598.0941701
10/30/2008,618.4789903
10/31/2008,626.7065822
11/3/2008,623.2428921
11/4/2008,655.5870118
11/5/2008,614.191667
11/6/2008,579.8512887
11/7/2008,601.072531
11/10/2008,597.0814625
11/11/2008,570.295702
11/12/2008,532.2960087
11/13/2008,578.0349058
11/14/2008,543.5669607
11/17/2008,530.8639801
11/18/2008,527.8201416
11/19/2008,486.2601214
11/20/2008,442.9947435
11/21/2008,476.8296801
11/24/2008,508.7178246
11/25/2008,525.9750278
11/26/2008,551.3595863
11/27/2008,551.3595863
11/28/2008,556.8088271
12/1/2008,497.5265196
12/2/2008,521.3626754
12/3/2008,522.9154637
12/4/2008,508.7538301
12/5/2008,524.5254639
12/8/2008,565.0644975
12/9/2008,559.7836738
12/10/2008,577.8959787
12/11/2008,549.8500133
12/12/2008,558.4521662
12/15/2008,552.6253741
12/16/2008,587.6487366
12/17/2008,589.8823735
12/18/2008,565.3460253
12/19/2008,559.1788931
12/22/2008,537.537735
12/23/2008,535.464205
12/24/2008,536.4995309
12/25/2008,536.4995309
12/26/2008,546.7307766
12/29/2008,537.873355
12/30/2008,554.8242007
12/31/2008,563.7392545
1/1/2009,563.7392545
1/2/2009,586.0040515
1/5/2009,587.4889995
1/6/2009,599.3675902
1/7/2009,586.5534897
1/8/2009,593.0252358
1/9/2009,577.6665599
1/12/2009,553.7597439
1/13/2009,556.0968478
1/14/2009,532.0501762
1/15/2009,547.0425487
1/16/2009,555.1113111
1/19/2009,555.1113111
1/20/2009,521.9846176
1/21/2009,543.5656368
1/22/2009,534.8853651
1/23/2009,543.4077643
1/26/2009,537.4361986
1/27/2009,541.8657789
1/28/2009,559.3615092
1/29/2009,542.5817122
1/30/2009,522.8884173
2/2/2009,516.3894767
2/3/2009,526.5185597
2/4/2009,535.0907548
2/5/2009,548.2225682
2/6/2009,565.9581401
2/9/2009,564.5081482
2/10/2009,538.2191627
2/11/2009,539.5311807
2/12/2009,545.3969426
2/13/2009,538.0654046
2/16/2009,538.0654046
2/17/2009,511.1470144
2/18/2009,509.3371654
2/19/2009,505.468892
2/20/2009,505.3110572
2/23/2009,473.393701
2/24/2009,492.5138824
2/25/2009,483.0910345
2/26/2009,480.3920481
2/27/2009,477.3591621
3/2/2009,443.1090812
3/3/2009,444.9741907
3/4/2009,462.9737702
3/5/2009,443.9793589
3/6/2009,446.6067041
3/9/2009,441.920653
3/10/2009,472.9438164
3/11/2009,483.0426029
3/12/2009,495.1398061
3/13/2009,498.1704711
3/16/2009,502.5685197
3/17/2009,506.855897
3/18/2009,522.401757
3/19/2009,529.5918031
3/20/2009,518.0676615
3/23/2009,550.0324643
3/24/2009,547.3362389
3/25/2009,554.6879904
3/26/2009,578.0500776
3/27/2009,564.3402341
3/30/2009,540.1790716
3/31/2009,545.8231626
4/1/2009,562.1618885
4/2/2009,581.5401766
4/3/2009,590.1599623
4/6/2009,577.9837835
4/7/2009,558.8946942
4/8/2009,568.4995506
4/9/2009,595.4795829
4/10/2009,595.4795829
4/13/2009,600.6951212
4/14/2009,587.392909
4/15/2009,598.9425691
4/16/2009,604.8854352
4/17/2009,606.3863998
4/20/2009,573.4249681
4/21/2009,591.1282881
4/22/2009,595.8044912
4/23/2009,594.5551667
4/24/2009,620.9642257
4/27/2009,608.981434
4/28/2009,603.5361138
4/29/2009,619.7507175
4/30/2009,634.7370631
5/1/2009,638.5874394
5/4/2009,673.3196636
5/5/2009,669.5880264
5/6/2009,671.5940239
5/7/2009,650.7874215
5/8/2009,669.3270014
5/11/2009,655.1978124
5/12/2009,660.1808861
5/13/2009,629.5784456
5/14/2009,640.3434736
5/15/2009,637.5944565
5/18/2009,661.8018278
5/19/2009,669.1817882
5/20/2009,672.3751468
5/21/2009,654.7600292
5/22/2009,655.640919
5/25/2009,655.640919
5/26/2009,669.3961052
5/27/2009,649.803719
5/28/2009,658.555363
5/29/2009,674.6813035
6/1/2009,697.4043392
6/2/2009,705.1330738
6/3/2009,680.8668082
6/4/2009,696.2425963
6/5/2009,689.8817566
6/8/2009,682.2508929
6/9/2009,698.1209766
6/10/2009,698.3007931
6/11/2009,706.9803684
6/12/2009,698.2153007
6/15/2009,673.6381775
6/16/2009,657.8999956
6/17/2009,649.0558048
6/18/2009,653.5754963
6/19/2009,653.3346371
6/22/2009,618.1829889
6/23/2009,627.7585393
6/24/2009,633.9380626
6/25/2009,648.6340481
6/26/2009,649.0394989
6/29/2009,654.6378226
6/30/2009,646.441496
7/1/2009,649.3594541
7/2/2009,632.0864349
7/3/2009,632.0864349
7/6/2009,625.494808
7/7/2009,609.2333982
7/8/2009,605.6545818
7/9/2009,612.161083
7/10/2009,609.855425
7/13/2009,625.6167716
7/14/2009,630.1712764
7/15/2009,656.3797174
7/16/2009,668.4310448
7/17/2009,670.3052228
7/20/2009,684.082146
7/21/2009,690.9680417
7/22/2009,693.3247539
7/23/2009,716.4105886
7/24/2009,721.6872178
7/27/2009,724.247135
7/28/2009,718.1616747
7/29/2009,702.8287548
7/30/2009,723.5245502
7/31/2009,730.8348286
8/3/2009,756.3687556
8/4/2009,756.8033698
8/5/2009,760.6349032
8/6/2009,754.8722467
8/7/2009,761.4254985
8/10/2009,750.2715163
8/11/2009,747.1269619
8/12/2009,755.8190508
8/13/2009,770.9903038
8/14/2009,751.946995
8/17/2009,723.4521794
8/18/2009,735.348272
8/19/2009,742.3143657
8/20/2009,746.7656832
8/21/2009,765.4026145
8/24/2009,760.6727614
8/25/2009,758.151216
8/26/2009,755.044395
8/27/2009,758.8531985
8/28/2009,762.0505926
8/31/2009,751.0497198
9/1/2009,731.4370383
9/2/2009,735.4354893
9/3/2009,748.2372119
9/4/2009,758.0166346
9/7/2009,758.0166346
9/8/2009,770.5731791
9/9/2009,775.2735643
9/10/2009,782.8464351
9/11/2009,782.5455188
9/14/2009,793.3159102
9/15/2009,812.0083375
9/16/2009,825.224464
9/17/2009,820.8307804
9/18/2009,820.5389752
9/21/2009,813.5882397
9/22/2009,822.7809689
9/23/2009,806.6099455
9/24/2009,790.4451019
9/25/2009,780.9295859
9/28/2009,797.9312129
9/29/2009,798.8969024
9/30/2009,793.2117798
10/1/2009,762.7257437
10/2/2009,757.434537
10/5/2009,774.6168632
10/6/2009,789.6707259
10/7/2009,791.4635049
10/8/2009,808.002826
10/9/2009,809.2161218
10/12/2009,811.1881774
10/13/2009,814.528677
10/14/2009,832.3132895
10/15/2009,835.1350803
10/16/2009,824.4102956
10/19/2009,835.3188669
10/20/2009,825.571222
10/21/2009,814.9316113
10/22/2009,825.761145
10/23/2009,808.9861892
10/26/2009,790.0346861
10/27/2009,782.8327158
10/28/2009,755.9461363
10/29/2009,780.0819594
10/30/2009,751.3560711
11/2/2009,757.7657574
11/3/2009,768.7088128
11/4/2009,767.4619935
11/5/2009,788.0222713
11/6/2009,790.8757776
11/9/2009,814.9376696
11/10/2009,815.6716578
11/11/2009,823.1380097
11/12/2009,814.8019519
11/13/2009,820.6462554
11/16/2009,840.5526239
11/17/2009,848.0853873
11/18/2009,847.4046151
11/19/2009,834.2929268
11/20/2009,834.4509785
11/23/2009,842.1066916
11/24/2009,839.4930286
11/25/2009,851.6814855
11/26/2009,851.6814855
11/27/2009,830.6118393
11/30/2009,835.8231129
12/1/2009,849.5994354
12/2/2009,861.814217
12/3/2009,847.584399
12/4/2009,840.7084569
12/7/2009,842.9162184
12/8/2009,829.5701996
12/9/2009,841.0466724
12/10/2009,838.4931985
12/11/2009,840.8616548
12/14/2009,853.3443141
12/15/2009,845.2172807
12/16/2009,853.4112791
12/17/2009,834.507604
12/18/2009,835.2899599
12/21/2009,845.4253921
12/22/2009,851.265369
12/23/2009,863.4051392
12/24/2009,869.9764598
12/25/2009,869.9764598
12/28/2009,870.5989453
12/29/2009,869.1238987
12/30/2009,869.7733737
12/31/2009,858.6381171
1/1/2010,858.6381171
1/4/2010,883.8826357
1/5/2010,889.2466935
1/6/2010,902.7511075
1/7/2010,898.490019
1/8/2010,907.6531818
1/11/2010,905.309749
1/12/2010,887.3584954
1/13/2010,895.3594563
1/14/2010,887.6411199
1/15/2010,878.4740268
1/18/2010,878.4740268
1/19/2010,893.2269198
1/20/2010,879.9457872
1/21/2010,844.602499
1/22/2010,825.5788775
1/25/2010,831.2069632
1/26/2010,823.642376
1/27/2010,817.7096376
1/28/2010,801.6548717
1/29/2010,788.7154262
2/1/2010,816.0905295
2/2/2010,822.0773478
2/3/2010,814.3626829
2/4/2010,781.8477466
2/5/2010,793.1601614
2/8/2010,780.6597277
2/9/2010,799.9020607
2/10/2010,795.9728151
2/11/2010,809.0197984
2/12/2010,810.7613708
2/15/2010,810.7613708
2/16/2010,831.7601162
2/17/2010,833.4662947
2/18/2010,842.444149
2/19/2010,846.6723336
2/22/2010,844.2459649
2/23/2010,829.2725003
2/24/2010,830.1525631
2/25/2010,829.9865335
2/26/2010,830.0999934
3/1/2010,845.0367266
3/2/2010,854.7837952
3/3/2010,862.2578726
3/4/2010,864.0906787
3/5/2010,877.3359512
3/8/2010,876.2176687
3/9/2010,872.9657301
3/10/2010,873.447748
3/11/2010,876.7533108
3/12/2010,882.7892294
3/15/2010,879.574429
3/16/2010,892.4489172
3/17/2010,899.1887901
3/18/2010,891.9049088
3/19/2010,881.5314807
3/22/2010,893.4926983
3/23/2010,904.7430843
3/24/2010,901.667482
3/25/2010,883.6088312
3/26/2010,889.8677239
3/29/2010,899.5667434
3/30/2010,900.5344798
3/31/2010,896.4839973
4/1/2010,911.8249931
4/2/2010,911.8249931
4/5/2010,924.5803803
4/6/2010,926.5359755
4/7/2010,920.7506573
4/8/2010,922.7258298
4/9/2010,926.9294386
4/12/2010,921.8417795
4/13/2010,919.8133853
4/14/2010,928.4124767
4/15/2010,928.0470968
4/16/2010,912.4151531
4/19/2010,911.7730297
4/20/2010,916.0792785
4/21/2010,915.9900889
4/22/2010,923.5915162
4/23/2010,936.6033765
4/26/2010,935.6513649
4/27/2010,905.5668891
4/28/2010,914.0362137
4/29/2010,924.4183192
4/30/2010,906.5794092
5/3/2010,910.5867352
5/4/2010,877.310312
5/5/2010,868.1280937
5/6/2010,841.1234223
5/7/2010,828.6907878
5/10/2010,870.4449175
5/11/2010,861.7263407
5/12/2010,881.6310579
5/13/2010,871.736831
5/14/2010,849.0164765
5/17/2010,847.0261362
5/18/2010,834.47329
5/19/2010,829.1378759
5/20/2010,790.4657697
5/21/2010,809.9557601
5/24/2010,797.6071333
5/25/2010,807.6069449
5/26/2010,804.0574952
5/27/2010,838.311129
5/28/2010,824.7418073
5/31/2010,824.7418073
6/1/2010,796.4919401
6/2/2010,821.4478427
6/3/2010,814.5665664
6/4/2010,780.7093977
6/7/2010,765.8702037
6/8/2010,780.8033968
6/9/2010,779.5410515
6/10/2010,808.227371
6/11/2010,819.6086358
6/14/2010,813.575684
6/15/2010,835.6063688
6/16/2010,832.9566025
6/17/2010,830.1339147
6/18/2010,833.9875622
6/21/2010,836.011964
6/22/2010,816.4990316
6/23/2010,816.5435299
6/24/2010,796.8570911
6/25/2010,807.4257729
6/28/2010,799.4195534
6/29/2010,770.1474476
6/30/2010,760.745909
7/1/2010,755.1948692
7/2/2010,751.8017338
7/5/2010,751.8017338
7/6/2010,750.1481433
7/7/2010,780.5133571
7/8/2010,793.376997
7/9/2010,810.6645879
7/12/2010,800.4001613
7/13/2010,819.7508991
7/14/2010,819.0739429
7/15/2010,818.0474244
7/16/2010,793.690178
7/19/2010,794.8148594
7/20/2010,818.0910535
7/21/2010,814.1227242
7/22/2010,835.1611121
7/23/2010,853.2667388
7/26/2010,859.2323223
7/27/2010,852.0151242
7/28/2010,846.137165
7/29/2010,847.3975834
7/30/2010,851.0813555
8/2/2010,873.6985678
8/3/2010,859.991779
8/4/2010,868.0299987
8/5/2010,869.442121
8/6/2010,867.3884058
8/9/2010,872.1389466
8/10/2010,862.4184446
8/11/2010,833.3213613
8/12/2010,836.6457613
8/13/2010,832.6905828
8/16/2010,836.8251676
8/17/2010,857.5457336
8/18/2010,860.8525586
8/19/2010,841.8926057
8/20/2010,838.4214355
8/23/2010,829.6719685
8/24/2010,810.8065507
8/25/2010,814.0830931
8/26/2010,813.6094143
8/27/2010,837.5964738
8/30/2010,824.5671583
8/31/2010,829.0279768
9/1/2010,855.2003973
9/2/2010,864.780965
9/3/2010,876.0475077
9/6/2010,876.0475077
9/7/2010,867.7010779
9/8/2010,873.435104
9/9/2010,870.7497748
9/10/2010,875.5196631
9/13/2010,890.7920639
9/14/2010,889.8396646
9/15/2010,889.3687584
9/16/2010,893.5441906
9/17/2010,893.4320195
9/20/2010,900.6846521
9/21/2010,895.3023662
9/22/2010,897.16479
9/23/2010,888.4322308
9/24/2010,910.8768977
9/27/2010,906.1154934
9/28/2010,908.6033356
9/29/2010,902.2471123
9/30/2010,898.9334505
10/1/2010,909.0638867
10/4/2010,895.6175337
10/5/2010,920.9988403
10/6/2010,927.1532683
10/7/2010,919.9942758
10/8/2010,938.3617574
10/11/2010,937.8885571
10/12/2010,940.4691332
10/13/2010,955.7713964
10/14/2010,948.3017259
10/15/2010,950.854523
10/18/2010,953.8208709
10/19/2010,931.93282
10/20/2010,951.2463016
10/21/2010,950.6680822
10/22/2010,945.4370994
10/25/2010,961.6858577
10/26/2010,959.8079156
10/27/2010,952.3175839
10/28/2010,950.2106428
10/29/2010,959.4169116
11/1/2010,959.0416813
11/2/2010,969.0738301
11/3/2010,966.6375168
11/4/2010,997.2115094
11/5/2010,1001.023108
11/8/2010,1005.230223
11/9/2010,988.2146944
11/10/2010,995.2840535
11/11/2010,1002.567462
11/12/2010,979.7674332
11/15/2010,972.2016801
11/16/2010,951.6992198
11/17/2010,952.2182307
11/18/2010,971.1011917
11/19/2010,978.6552012
11/22/2010,982.2490677
11/23/2010,966.3696216
11/24/2010,984.8112372
11/25/2010,984.8112372
11/26/2010,973.9253912
11/29/2010,976.4657508
11/30/2010,975.2315398
12/1/2010,1001.694413
12/2/2010,1015.393678
12/3/2010,1024.870197
12/6/2010,1026.323399
12/7/2010,1026.057486
12/8/2010,1017.32757
12/9/2010,1021.627592
12/10/2010,1030.844603
12/13/2010,1034.599924
12/14/2010,1036.042639
12/15/2010,1028.59466
12/16/2010,1039.032556
12/17/2010,1045.654126
12/20/2010,1049.248019
12/21/2010,1060.90604
12/22/2010,1060.433667
12/23/2010,1062.606806
12/24/2010,1062.606806
12/27/2010,1062.251451
